mass,ctau = 0.1,ctau = 0.2,ctau = 0.5,ctau = 0.8,ctau = 1,ctau = 2,ctau = 5,ctau = 8,ctau = 10,ctau = 20,ctau = 50,ctau = 80,ctau = 100,ctau = 200,ctau = 500,ctau = 800,ctau = 1000,what
1.92,10.328958662334305,6.4085238760704115,4.598978772169928,4.5601382588846295,4.435440993208691,4.517543810631155,6.847693217256332,8.589120141286353,10.513943946647784,18.69576563593316,43.70585010261837,68.64207500668765,86.23761585922165,179.25527097530573,445.5195005275592,708.9095847385535,885.7133759162793,xsecBRbrUL
1.92,60.470945280638425,49.2209830283057,44.11799478132167,43.244996550222474,40.77899832222517,33.749999999999986,28.944,26.835,27.305999999999994,27.0689906550398,26.7179800857085,26.60097067926151,26.834963818523413,29.648483607137994,29.647776498767747,29.529808297551664,29.52927558136703,nevtUL
1.92,116.87389424235313,95.12996719860874,84.22199003745577,79.784993635322,73.61999697104433,58.49999999999999,49.48199999999999,45.87600000000001,46.67699999999999,46.49398394899777,46.100965638567544,45.89994940709384,46.3049375672341,51.86609663905786,51.864859646584605,51.89314849038462,51.8922123407221,nevtULup
1.92,31.57197143093907,25.69499114021077,23.030997275683838,23.15699815269977,22.373999079464088,20.069999999999997,17.741999999999994,16.587,16.943999999999996,16.817994193965767,16.66798757648736,16.595981707192358,16.74297742550913,18.4196791812028,18.419239876801978,18.346638312456925,18.346307340069156,nevtULdown
1.92,183.35683408281693,149.2379485418477,133.7759841757579,131.08498954297406,122.83199494630968,97.10999999999996,83.50199999999998,77.97600000000001,79.62299999999998,80.07897235453588,79.87494046507847,79.52391234531001,80.22589183174435,89.85443498947659,89.8522919853376,89.49835743167958,89.4967428860306,nevtULupup
1.92,17.954983752771792,14.615994960316046,13.094998451004288,13.346998935271573,13.058999462712144,12.653999999999995,11.871,11.217000000000002,11.519999999999998,11.630995984660235,11.585991364361803,11.534987285638945,11.636984309899645,12.740778091623502,12.740474227488274,12.689058218066185,12.688829308125005,nevtULdowndown
1.92,70.14593652586633,56.942980365714064,50.939993974353456,51.10199592344708,48.554998002296365,41.021999999999984,35.25,32.628,33.023999999999994,32.36998882498941,31.88397623522456,31.685965074361118,31.910956974581733,35.12038830200997,35.020554775535224,35.052398410899144,35.05776551396145,nevtULobs
1.92,0.0002124832323404992,0.00013183360610051717,9.460836342965494e-05,9.380935182757358e-05,9.124412923921464e-05,9.293311576733424e-05,0.0001408680232388411,0.00017669196578708706,0.0002162886760867008,0.000384601860000641,0.0008990993773514551,0.0014120774851357346,0.0017740459581783773,0.0036875681892115475,0.009165050092419144,0.01458340621999999,0.018220543541160268,BRbrUL
1.92,0.0004106723106375535,0.0002547963460381178,0.000180608948383254,0.00017307386138427466,0.000164726766095073,0.00016108406733004606,0.00024082474868381476,0.00030206523653618063,0.0003697248419284749,0.000660596212600015,0.0015513653864540546,0.002436538346969295,0.0030611961279467035,0.006450912316430077,0.016033041692586722,0.025627625375841102,0.0320192180738045,BRbrULup
1.92,0.00011093781500974417,6.882152960632225e-05,4.938857650275133e-05,5.023339484960391e-05,5.006243771544639e-05,5.526422617630811e-05,8.634882767770585e-05,0.00010921519047924028,0.00013421208992943156,0.00023895356612696367,0.0005609023288305282,0.0008809758258453685,0.001106869814711406,0.0022909712315854398,0.0056939600897959654,0.009060555916448592,0.01132028081041611,BRbrULdown
1.92,0.000644280531697126,0.0003997193008518514,0.00028687448266389047,0.00028435654721511115,0.0002748399637732954,0.00026739955176787643,0.0004063972386846913,0.000513423988232305,0.000630687513954859,0.0011377787264764613,0.002687909378170053,0.004221422124278567,0.005303693349760334,0.011175760639812229,0.027776138861493292,0.044199098392289686,0.05522246206323817,BRbrULupup
1.92,6.309034804573536e-05,3.914751806678366e-05,2.808142978175193e-05,2.8953021594233423e-05,2.921987012273239e-05,3.484372287169919e-05,5.777516251617892e-05,7.385704416745876e-05,9.124901298318294e-05,0.00016525561467610388,0.0003898856720560655,0.0006123196041893425,0.0007693151785102213,0.0015846506222383329,0.003938476954619458,0.006266538836915882,0.00782942901047419,BRbrULdowndown
1.92,0.00024647928454559463,0.00015251622340427357,0.000109237726848602,0.00011085317371008591,0.0001086431421861759,0.00011295710444466922,0.00017155879695858033,0.00021483530686421004,0.0002615805038851244,0.00045991954664822304,0.0010729427557254958,0.0016820077137705682,0.0021096173121457136,0.004368143356379601,0.010825943011120212,0.017310757992756998,0.02163180540080659,BRbrULobs
1.92,-0.015464799999999999,-0.00667015,-0.00784819,0.787521,-0.00802397,-0.00843971,0.018221599999999998,0.23240300000000003,0.29035700000000003,0.337471,0.36595,0.370032,0.380312,0.374498,0.375665,0.375652,0.37605,Significance
1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,posSignificance
1.93,9.94547821148111,6.173559210922318,4.421502004082549,4.45697431834071,4.36925963062513,4.653271345885751,7.219702725427543,9.139102429029073,11.2592194420821,20.035926132861366,47.26110542744418,74.25267525835683,93.21272471260632,195.83472918267688,484.9881501421367,774.7657552668579,967.9927682326244,xsecBRbrUL
1.93,58.7069466882936,48.33898345714663,43.06499492335636,42.89399658837542,40.77899832770528,35.334,31.055999999999994,29.06400000000001,29.766,29.53199024022293,29.41497876585357,29.29796845611388,29.53196099481378,32.930435715341915,32.81265907538506,32.81158334085062,32.8109937636123,nevtUL
1.93,113.00389738129915,93.4289680261849,82.54799026897065,79.47899367854455,74.26799695436415,60.966,52.842,49.21800000000001,50.409,50.48398331597638,50.28296370162892,50.08194607888235,50.48393332189418,56.81902636864133,56.87467575518608,56.872811168329385,56.87178924522998,nevtULup
1.93,30.653972163165413,25.23599136358948,22.481997349748006,22.850998182518925,22.26599908689977,20.835,19.113,18.035999999999998,18.624,18.5549938679174,18.554986605487443,18.482980100155395,18.704975294866305,20.627646531720053,20.555159991272486,20.55448610820154,20.55411677347518,nevtULdown
1.93,178.0198383404028,146.57394983859427,130.58098460668285,130.02298965846828,123.62399493033762,100.539,88.58399999999997,83.17500000000003,85.81200000000001,87.0359712362198,87.30293697757313,86.95490637932221,88.26288342426007,99.79328997639143,99.43993628002045,99.43667622805961,99.43488949316334,nevtULupup
1.93,17.432984169128424,14.354995087348511,12.788998492390675,13.0679989606213,12.90599947074142,12.968999999999998,12.858,12.261000000000005,12.789000000000001,12.803995768515996,12.869990709384167,12.815986201568553,13.034982783671868,14.405753147952252,14.354413391453418,14.353942794475241,14.353684874646632,nevtULdowndown
1.93,59.82294567485629,48.9599832446244,42.79499495518485,41.95799666282128,39.905998363505894,34.425,30.825,28.84800000000001,29.538,29.210990346307465,28.988979073375116,28.793968998748824,29.072961601050416,32.25844723030624,32.176685065147204,32.14263261082596,32.14805450398913,nevtULobs
1.93,0.00020459442492046215,0.00012700000639617037,9.095738189498504e-05,9.168710424537624e-05,8.988267255203341e-05,9.572524867746714e-05,0.00014852085498516873,0.00018800598281919562,0.00023162018736784493,0.000412171109094528,0.0009722366768518904,0.001527496523571083,0.001917535125242104,0.004028634213921563,0.009976983465412693,0.015938173185468592,0.019913162497816828,BRbrUL
1.93,0.0003938199600339297,0.0002454639855517863,0.00017434923860831824,0.00016988854754320553,0.000163697156013988,0.00016516628490605256,0.0002527092677462097,0.0003183759448938608,0.00039225095830900015,0.0007045931962457048,0.0016619743947694574,0.0026111024948285537,0.003277964352658891,0.006951109776047592,0.017293255578785808,0.02762587542725352,0.03451578421979422,BRbrULup
1.93,0.0001068294666992326,6.630199551943055e-05,4.748412538634746e-05,4.884464072157161e-05,4.907740717142587e-05,5.6445224322041884e-05,9.140517456631664e-05,0.00011666927835559495,0.00014492018979838557,0.00025896772752434543,0.0006132874907015749,0.0009636397790007619,0.0012145298157135837,0.0025235391140498017,0.0062499808653325795,0.009984308161165734,0.012474400204337256,BRbrULdown
1.93,0.0006204013069027659,0.0003850906915226271,0.0002757995096999661,0.00027792773710301103,0.000272484747334966,0.00027237563753845784,0.00042364024401101845,0.0005380332239535713,0.0006677347147218139,0.001214740777839338,0.002885574659160312,0.004533533354055687,0.005730983433537985,0.012208482930318013,0.03023560503853536,0.048301203579439816,0.06034755078420481,BRbrULupup
1.93,6.0754162359487245e-05,3.7714580190260966e-05,2.701158613851071e-05,2.79332092665309e-05,2.844664587058396e-05,3.51350186816684e-05,6.149153636654108e-05,7.931259824339929e-05,9.951590997269936e-05,0.00017870238659238577,0.0004253845327582467,0.0006681819730386715,0.000846372421696154,0.0017623669030929535,0.004364588213750202,0.00697240434196994,0.008711325887004344,BRbrULdowndown
1.93,0.000208483694994069,0.0001286315462288525,9.03871161777751e-05,8.968637851278724e-05,8.795845731532027e-05,9.326262765952924e-05,0.0001474161306967358,0.00018660874595266154,0.00022984603555974614,0.0004076909883435005,0.0009581563496603584,0.001501219704406641,0.0018877319076311687,0.00394642467908341,0.009783609860122191,0.015613231457514712,0.01951082121860513,BRbrULobs
1.93,-0.0118726,-0.0206226,-0.00859419,-0.021705900000000004,-0.0193041,-0.017063099999999998,-0.00273176,0.00512342,-0.0135885,0.00490896,-0.0988782,-0.09357460000000001,-0.129022,-0.138824,-0.0648803,-0.06807510000000001,-0.0822994,Significance
1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,posSignificance
1.94,10.437001898517305,6.502404306732004,4.66501587350503,4.685542370133294,4.58076534321876,4.844228171303569,7.4573711260907105,9.41072589293905,11.540528814727054,20.53074142158836,48.415215626122865,76.06364759743022,95.47112996728994,199.1968768977768,493.31058789987094,788.0563461523209,984.59346089719,xsecBRbrUL
1.94,60.11994506217378,50.27398289017932,44.64899474031147,44.297996478067205,42.011999963429865,36.207,31.640999999999995,29.53199999999999,30.117000000000004,29.882994043270678,29.76598972572297,29.648988182098805,29.88298791582243,33.04729298042214,32.92966733759922,32.92859318930896,32.92800383921753,nevtUL
1.94,115.712894261133,96.76796706681131,85.22998995983664,82.07999347419198,76.17599993369119,62.478,53.58599999999999,50.012999999999984,51.00600000000001,51.08398981716827,50.885982435770295,50.68497979728416,51.083979342498175,57.01978010883113,57.078690027557656,57.07682815095033,57.07580660005394,nevtULup
1.94,31.382971322125744,26.117991111224562,23.309997254063035,23.606998123114643,22.940999980030583,21.447000000000006,19.62,18.461999999999996,18.978000000000005,18.851996242135623,18.722993537415547,18.65099256583105,18.92699234624272,20.702557085865397,20.627165219398037,20.626492372204467,20.62612320292063,nevtULdown
1.94,182.2858334265371,152.4329481222641,135.37798405236146,134.2889893232915,127.34999988914585,103.041,89.553,83.89499999999997,86.19300000000001,86.8289826919369,87.10796993308729,86.76296541682481,87.76196451053802,100.14985737639911,99.79396134213137,99.79070611602005,99.7889200797495,nevtULupup
1.94,17.846983691360872,14.732994985897525,13.256998438314614,13.499998926676312,13.292999988428862,13.437000000000001,13.100999999999996,12.458999999999996,12.942000000000002,13.073997393893551,13.13999546448968,13.085994784004349,13.190994665783679,14.456690711025267,14.405417013314338,14.404947116248673,14.404689299072844,nevtULdowndown
1.94,59.12994596683858,49.715983080084236,43.883994830429096,43.478996543182184,41.61599996377458,36.675,32.421,30.20699999999999,30.866999999999997,30.44399393144372,30.13498959835589,29.96098805773761,30.23998777145769,33.02629342969021,32.93566709478928,32.90159516264378,32.90700574986028,nevtULobs
1.94,0.00021470585485329992,0.0001337648770071611,9.596685243176978e-05,9.638911536211767e-05,9.423368400822782e-05,9.96535365938686e-05,0.00015341007486192776,0.0001935937127615741,0.00023740717197503951,0.00042235025254909627,0.000995978573156175,0.0015647511267566651,0.001963994140534696,0.004097798980425643,0.01014818934719868,0.016211581938797855,0.020254665349340586,BRbrUL
1.94,0.0004132444874025265,0.00025747224446491155,0.00018319010129587985,0.00017859990493752806,0.00017086416054962306,0.00017195994308591498,0.00025980949627228147,0.00032785461046812287,0.00040207159457312695,0.0007219937858052418,0.0017026596006727516,0.002674943871957286,0.003357383016265918,0.007070339980115306,0.017590379767618597,0.028100370734217624,0.035108455643791864,BRbrULup
1.94,0.00011207774189722407,6.949260169616569e-05,5.010162221291751e-05,5.1367055992449126e-05,5.145708237724352e-05,5.902917666000222e-05,9.512675543728144e-05,0.0001210255697211222,0.00014960033568224925,0.00026644403042049204,0.000626476746126556,0.0009843223469640989,0.0012439352507412306,0.002567076140515375,0.006356832463454326,0.010154945559913827,0.012687535660204596,BRbrULdown
1.94,0.0006509958658980142,0.0004055810458056368,0.0002909762939485348,0.00029220276113737457,0.0002856483780455064,0.00028360262005051,0.0004341940025318485,0.0005499642601968122,0.000679444711426921,0.0012271943940897995,0.002914657715194789,0.004578990927545231,0.005767963516434293,0.012418384274013223,0.030754274102570044,0.04912949665446384,0.061382135147231835,BRbrULupup
1.94,6.373678296019367e-05,3.920034079139325e-05,2.849408861761679e-05,2.9374984364725013e-05,2.981644200517406e-05,3.6983030110525924e-05,6.351965458633151e-05,8.167357670650319e-05,0.00010201957763724678,0.0001847808855144024,0.00043966802564241554,0.0006906247510788802,0.0008669493259643669,0.0017926010608815515,0.00443942837252875,0.007091920968398225,0.00886060881912485,BRbrULdowndown
1.94,0.0002111702793991288,0.0001322801970260576,9.43225906989134e-05,9.460703297732436e-05,9.334544876907571e-05,0.00010094162605518631,0.00015719187247870042,0.00019801859953233334,0.00024331929399852388,0.0004302791248738309,0.0010083254149721606,0.0015812171914316314,0.0019874571766479005,0.004095195077660304,0.010150038338607484,0.016198290125237762,0.0202417490099541,BRbrULobs
1.94,-0.0029381999999999998,-0.0109782,-0.00828229,0.0047302,-0.00759446,-0.00199184,-0.00848768,0.245846,-0.00788007,-0.10265099999999999,-0.182956,-0.19146300000000002,-0.217088,-0.265554,-0.270108,-0.27060300000000004,-0.271373,Significance
1.94,0.0,0.004672399999999999,0.0,0.0,0.0,0.0008562260000000001,0.0,0.00486675,0.000740709,0.0,0.0,0.0,0.0,0.0,0.00481094,0.0,0.00470156,posSignificance
1.95,11.040193229102199,6.873582392877358,4.908009852507461,4.9320626384008515,4.828288534117337,5.077262806613736,7.801536048646313,9.82329307839662,12.082390635265703,21.408626144714663,50.4743828942628,78.99639531510745,99.50687063063327,208.0632424077819,517.082982699094,826.02765403664,1032.029621094957,xsecBRbrUL
1.95,61.87494305657307,52.37998227755167,46.05299048874082,45.70199818367938,43.41599991039779,37.26900000000001,32.577000000000005,30.351000000000006,31.056,30.701983417410137,30.5849790630706,30.350977722474237,30.70197716668077,33.983282879241855,33.982637979396216,33.981535060679015,33.98092925518889,nevtUL
1.95,119.59188993974443,100.82696588580951,88.28098176745328,84.68999663419122,78.72299983753099,64.296,55.173,51.402,52.593,52.487971650479544,52.04396437333486,51.88496191659503,52.48796096426097,59.179751179272955,58.90863894786403,58.63374684816666,58.9056768877246,nevtULup
1.95,32.30097027346048,27.20699079468019,24.047995033401488,24.35399903210643,23.705999951075416,22.167,20.199,18.915,19.430999999999997,19.36798953906584,19.29598679094361,19.22398588965256,19.448985535625507,21.290550723338583,21.290146693129856,21.28945571377463,21.289076176207235,nevtULdown
1.95,187.61382733924685,158.83194626017732,139.64397115952752,138.554994493451,131.6069997283887,106.04700000000001,92.208,86.226,88.875,89.21095181586136,89.16593896150901,88.82093480570275,89.84993317784729,102.99382660753278,102.98887221668888,102.98552967586258,102.98369370232079,nevtULupup
1.95,18.36898309504955,15.344994808114365,13.670997176548227,13.922999446662466,13.733999971655688,13.977,13.488,12.924,13.344000000000001,13.433992744104216,13.379990840735152,13.39799016591578,13.553989919783437,14.867686259668313,14.867404115985847,14.86692158904707,14.86665654914514,nevtULdowndown
1.95,60.380944431498015,51.578982548565065,46.36799042368431,47.15999812573454,45.53999990601427,40.824,36.228,33.873000000000005,34.698,34.214981519988534,33.890976799951794,33.69897526505417,34.02597469459579,37.649205520346506,37.42949982953096,37.389287870436384,37.397620500038826,nevtULobs
1.95,0.00022711446716673907,0.00014140060507002286,0.00010096562798946447,0.00010146043234104532,9.93256327129076e-05,0.00010444743249148308,0.00016049009885984599,0.00020208088092532348,0.0002485541379833185,0.00044040974815657186,0.001038338943777045,0.0016250824471794778,0.002047015793449452,0.0042801943277464,0.010637225604632192,0.01699271259283738,0.02123050318335176,BRbrUL
1.95,0.0004389668421398732,0.00027218401694148903,0.00019354540647814286,0.00018801549199079086,0.0001800997739095777,0.0001801913686836887,0.0002718089518492888,0.0003422411598076992,0.0004209237435264256,0.0007529225086718175,0.001766856694128904,0.0027780765962211198,0.003499568919502796,0.0074536893982568185,0.018439547951815183,0.029320229549752774,0.036802912342114975,BRbrULup
1.95,0.00011856201056893476,7.344570947193797e-05,5.272232909670687e-05,5.4066941692569626e-05,5.423377209075428e-05,6.2123647965835e-05,9.951006866408904e-05,0.00012593851480025348,0.00015551440800984874,0.00027782737288438805,0.0006550854425084799,0.0010293099062494906,0.0012967367001106894,0.002681544769069227,0.006664229353467044,0.010645946439915864,0.013300925237663084,BRbrULdown
1.95,0.0006886440992811406,0.0004287693948927428,0.00030615256671575735,0.00030759814019109736,0.00030108597163367487,0.00029719973365060245,0.0004542613204306313,0.0005741038528769049,0.000711303742055237,0.0012797014540680063,0.0030271221272134704,0.004755739449801602,0.005990631523725924,0.0129720720039009,0.032237516969688185,0.051498659606700234,0.0643418436429775,BRbrULupup
1.95,6.742409127088208e-05,4.14240604199981e-05,2.9972012686338972e-05,3.090966696171664e-05,3.1420173200642e-05,3.9170940028802994e-05,6.644842844404341e-05,8.604966245194164e-05,0.00010679760488309514,0.00019270616105580696,0.00045424146044586755,0.0007173686081944795,0.0009036952662502076,0.00187258501838905,0.004653786202026585,0.007434311759366354,0.009288345142716394,BRbrULdowndown
1.95,0.0002216306851231494,0.00013923829341173558,0.00010165622736011744,0.00010469725590135436,0.00010418484691693875,0.00011441042110151342,0.00017847669526029097,0.00022553081215062045,0.000277702584999523,0.0004908025383746044,0.001150575286694387,0.0018043442847847267,0.0022686391566644213,0.004741917268115936,0.011716160299169836,0.01869678405341853,0.02336517330392358,BRbrULobs
1.95,-0.0151113,-0.010236499999999999,-0.0185075,-0.00675841,-0.0111561,-0.01487,-2.94499,0.196596,0.0632551,0.0134434,-0.014149600000000002,-0.0210084,-8.82973,-3.83452,-0.151266,-3.7968599999999997,-3.27324,Significance
1.95,0.00012841100000000001,0.000237635,0.0140583,0.000183024,0.00023260200000000002,0.000163806,0.00021061700000000002,0.000255936,0.000168565,0.000147548,0.00022849,0.00020150400000000003,0.00024419599999999996,0.000202117,0.0,0.000163227,0.000196677,posSignificance
1.96,11.890565903230302,7.400697434204781,5.2940314209046635,5.302856607383394,5.162572846104519,5.354947318947995,8.099593252492243,10.165155878172383,12.447853084166976,22.050517855702516,51.773331336787564,81.33609861420214,102.04970721315027,215.709897782926,534.243692175856,853.4302345642396,1066.2554067333756,xsecBRbrUL
1.96,64.33194031888749,55.196981431400225,48.33899116156453,47.807998099604546,45.179999850807455,38.321999999999996,33.047999999999995,30.701999999999998,31.29000000000001,30.93599890226509,30.701970831210037,30.58496958108933,30.818968949472236,34.451205519915966,34.333445557744376,34.33222248920557,34.331536568860486,nevtUL
1.96,123.31788559728544,105.79496440993148,92.26798312946556,88.21799649328385,81.54899973071042,66.123,55.968,52.242,52.98900000000001,52.88699812335447,52.48795013316893,52.28694799694026,52.688946915173844,59.7196228043336,59.51730536178668,59.515185162589646,59.51399611412776,nevtULup
1.96,33.587968840247356,28.673990353895512,25.235995385780477,25.47899898719513,24.78599991815213,22.788,20.424,19.134,19.719000000000005,19.5179993074221,19.31398165051106,19.23898086547581,19.52098033234847,21.584502239271625,21.509026181653752,21.508259960472163,21.507830248906046,nevtULdown
1.96,195.07481902796397,167.3549437007806,146.56497320165303,144.94499423835302,136.9349995478158,109.044,93.882,87.58200000000001,89.54700000000004,89.89199681026682,89.84991463696896,89.50791097806585,90.512908807021,104.41259213868643,104.0562888651358,104.05258204308201,104.0505031860257,nevtULupup
1.96,19.097982282691557,16.172994559306414,14.354997375292392,14.570999420794385,14.471999952210831,14.373,13.812000000000001,13.074000000000002,13.446000000000005,13.535999519687754,13.553987122865633,13.49998657331064,13.604986292792427,15.071652432258599,15.020319956979131,15.01978488453056,15.019484805616818,nevtULdowndown
1.96,63.404941178869954,54.84598154947874,50.21999081763733,52.71299790462799,51.029999831489675,44.847,39.186,36.275999999999996,36.90000000000001,36.33899871054472,35.87096592034183,35.66996452370301,35.97596375373028,39.7040843831494,39.487212221632966,39.443808956798954,39.4520200046879,nevtULobs
1.96,0.00024460799583693097,0.00015224420619749932,0.00010890671026964562,0.00010908825849830169,0.00010620239671727662,0.0001101598479130725,0.00016662161319405482,0.00020911354656839718,0.0002560722862284842,0.0004536144893141328,0.0010650603948675408,0.0016732138935296578,0.0020993260169705494,0.004437498282948527,0.010990248899436872,0.017556427588251964,0.02193458244241239,BRbrUL
1.96,0.00046888902615523613,0.0002918034638597105,0.0002078777869455235,0.0002012957661521749,0.00019169321048909235,0.0001900761866175068,0.0002821798126133158,0.0003558240472876752,0.0004336533836676621,0.0007754819464816571,0.001820822422181209,0.0028604654193554093,0.003589064814178308,0.007692204660280069,0.019051685291815425,0.03043420911759885,0.03802377594211112,BRbrULup
1.96,0.00012771083386449726,7.908854409672801e-05,5.685615632025438e-05,5.813796306639535e-05,5.826322720306371e-05,6.550604389758093e-05,0.0001029738510008284,0.0001303230603882389,0.00016137709850238033,0.0002861923843558716,0.000670007701989176,0.001052508160785257,0.0013297298152854435,0.002780198549792289,0.006885110057576443,0.010998653194212893,0.013741455317789149,BRbrULdown
1.96,0.0007417289185458143,0.0004615980783046634,0.00033020774096838187,0.0003307353921527012,0.00032188634781939515,0.0003134562511307625,0.00047333485505580546,0.0005965273479106688,0.0007328381276734444,0.0013180861673592588,0.003116919955665707,0.004896715029656779,0.0061655568244931794,0.013448896528911831,0.03330876046961702,0.05320924453942296,0.06647836270685528,BRbrULupup
1.96,7.261585998404694e-05,4.46083219528626e-05,3.234150118787652e-05,3.324809685782199e-05,3.401861631900016e-05,4.13164107837428e-05,6.963742802699969e-05,8.904796130008549e-05,0.00011003988368898047,0.00019847833357111784,0.00047019179832045614,0.0007385446317688532,0.000926744231184799,0.0019413088970335593,0.004808053843554428,0.007680649448176285,0.009596020470874515,BRbrULdowndown
1.96,0.00024108328632780905,0.00015127607900987464,0.00011314456214943635,0.00012028048381486314,0.00011995370306513115,0.00012891651530080802,0.0001975682200018832,0.0002470784644425502,0.0003019836165494109,0.0005328386645715759,0.0012443743542535845,0.0019513990381625926,0.0024506101037195392,0.005114096984920214,0.0126399865673471,0.02017033345198121,0.02520608372936721,BRbrULobs
1.96,-0.00269254,3.94621e-05,0.0103414,3.25211e-05,1.33261e-05,-0.00630996,0.208727,0.284041,0.353094,0.404547,0.434704,0.43866099999999997,0.45039799999999997,0.430633,0.43176000000000003,0.43165600000000004,0.432121,Significance
1.96,0.00017645,0.000139083,0.000104535,0.000143509,0.000134843,7.01321e-05,0.208727,0.284041,0.353145,0.404548,0.434704,0.43866099999999997,0.450377,0.430673,0.431752,0.431648,0.432121,posSignificance
1.97,11.223655064352267,6.9711563118516855,4.990642510000779,5.017502000809865,4.911866186647559,5.136261023870678,7.848556387832799,9.881554647423114,12.101427864410546,21.439646037849997,50.33386036334104,79.07078817030875,99.21276611279684,210.67708623526767,523.5479942913424,836.3402497198863,1044.9024275848492,xsecBRbrUL
1.97,61.523946703747924,53.4419821795979,46.58399261209739,46.23299816798829,43.94699981122369,37.62,32.81399999999999,30.585000000000008,31.173000000000002,30.81899922346885,30.58496632518884,30.46796529086852,30.701964563749947,34.451215497207635,34.45045423978035,34.44923334649053,34.44854800148106,nevtUL
1.97,117.92689784365257,102.85196570367884,89.28898583937756,85.66199660558934,79.32599965925161,64.908,55.56899999999999,51.79800000000001,52.791,52.68899867242125,52.28694243077158,52.08594066365293,52.48793941834758,59.99563381475579,59.71832049384425,59.44322605312229,59.442043468943616,nevtULup
1.97,32.1209721746162,27.89999069665772,24.317996143332127,24.632999023901874,23.993999896932696,22.275,20.346,18.981000000000005,19.506,19.442999510104315,19.307978741433576,19.166978164962483,19.448977551963154,21.58450849028291,21.58403154434166,21.583266625565948,21.582837240565677,nevtULdown
1.97,186.54283840383027,162.02694597158995,141.2369776007813,140.1479944465473,133.20899942779477,107.046,92.87099999999998,86.89200000000002,89.211,89.5529977435772,89.50790144956686,89.16589842213413,90.4888955575913,104.41562230893494,104.41031520511623,104.40361523783145,104.40153819605943,nevtULupup
1.97,18.260984181086094,15.866994709099215,13.83299780618116,14.084999441873011,13.904999940270448,13.959000000000001,13.586999999999998,12.903000000000002,13.395,13.484999660225105,13.499985136179475,13.448984678905429,13.55398435597247,15.071656797106506,15.071323763554206,15.070789649318042,15.07048982579596,nevtULdowndown
1.97,61.76694649324489,54.188981930508426,50.91299192554771,59.948997624483155,61.30799973664874,54.38699999999999,43.71,39.98100000000001,40.209,38.906999019679496,38.06995808402612,37.78495695534553,38.021956115005565,43.56500796329234,43.417051916783436,43.36751710991062,43.369654040875396,nevtULobs
1.97,0.00023088857112430527,0.00014340785695025345,0.00010266551417693593,0.00010321805694651312,0.00010104495896268844,0.00010566112036795764,0.00016145738258928178,0.0002032794147671832,0.00024894576429490935,0.000441047877069246,0.001035448170121826,0.0016266128274291206,0.002040965592200829,0.004333965284089053,0.010770221253578792,0.017204859212475575,0.021495317442144408,BRbrUL
1.97,0.0004425589449154144,0.0002759961248278034,0.00019678218047708296,0.00019124575939593385,0.00018238997917205326,0.00018230334930471542,0.0002734206525599988,0.00034426899218932663,0.0004215858545180945,0.0007540274374542165,0.0017701644097158707,0.0027807455602426533,0.003489225522879197,0.0075474548690784545,0.01866969649033377,0.029687520912087775,0.037090840337298286,BRbrULup
1.97,0.00012054436956445956,7.48676922441539e-05,5.359393726933556e-05,5.499470933669582e-05,5.51681057944967e-05,6.256250548102755e-05,0.00010011007210829304,0.0001261548658393299,0.00015577378110340684,0.00027824698639986213,0.0006536679178915225,0.0010232797710166062,0.001292904038913228,0.002715332655783763,0.006747800585118375,0.010779254792211928,0.013467329240354318,BRbrULdown
1.97,0.0007000625239457982,0.00043478808499080717,0.0003112693033189056,0.00031288915374169787,0.0003062802452604448,0.000300653915228825,0.0004569607051395498,0.0005775169170492097,0.0007124338555324529,0.001281584754053739,0.0030302728399955662,0.004760357075309997,0.006015404060734181,0.013135492483281398,0.032641723330791524,0.052141929643939385,0.06514481263117326,BRbrULupup
1.97,6.853026781907773e-05,4.2577981105304294e-05,3.0486262613978082e-05,3.1445641253901705e-05,3.1971014048198574e-05,3.92058367681106e-05,6.685321683551446e-05,8.575819155602305e-05,0.00010697169065313926,0.00019298259587523218,0.00045703940809693153,0.0007180095810717553,0.0009010242862578996,0.0018960154638857016,0.004711737336988841,0.00752675136568071,0.009403733440380832,BRbrULdowndown
1.97,0.00023180050667438666,0.0001454123790329195,0.0001122061077470878,0.00013383988267874711,0.00014096216679374031,0.00015275362449367654,0.00021506985411645966,0.0002657287651399952,0.00032110673456305165,0.0005567945018700527,0.0012888511308333467,0.0020172497598926523,0.0025275745471519746,0.005480481004488089,0.013573442372261045,0.021658886244754386,0.027061938312306147,BRbrULobs
1.97,0.00353501,0.00580556,-0.0113219,-0.00322487,-0.011804299999999998,0.20452599999999999,0.72968,0.786809,0.8498399999999999,0.887986,0.9150149999999999,0.9181549999999999,0.929795,0.987575,0.988135,0.9878709999999999,0.9883049999999999,Significance
1.97,0.0,0.0,0.0,0.0,0.0,0.204622,0.729666,0.786809,0.849827,0.887986,0.9150149999999999,0.9181549999999999,0.929795,0.987575,0.988135,0.987884,0.988318,posSignificance
