mass,stheta_sq,ctau,BRbrULobs,BRULobs,theta_sq_inflaton,BRULobs_inflaton,BRtheory,excl
1.52,4.706179464344368e-07,2.0,3.069843628298046e-09,2.9055784830931767e-08,8.495307342130289e-07,3.2962165248560426e-08,3.429639074183463e-06,True
1.52,1.882471785737747e-07,5.0,1.136519702587858e-09,1.075705343102944e-08,3.398122936852116e-07,1.2203276381772948e-08,1.3718556296733855e-06,True
1.52,1.1765448660860917e-07,8.0,9.076120214872064e-10,8.59046348915168e-09,2.1238268355325722e-07,9.745401087555557e-09,8.574097685458657e-07,True
1.52,9.412358928688737e-08,10.0,8.883877947521504e-10,8.408507968549316e-09,1.6990614684260578e-07,9.538982710874912e-09,6.859278148366926e-07,True
1.52,4.7061794643443683e-08,20.0,1.01682711754728e-09,9.624174230037324e-09,8.495307342130289e-08,1.0918088194737433e-08,3.429639074183463e-07,True
1.52,1.8824717857377467e-08,50.0,1.8132078101322159e-09,1.7161843521709057e-08,3.3981229368521154e-08,1.9469153059334843e-08,1.3718556296733851e-07,True
1.52,1.1765448660860918e-08,80.0,2.661839037154109e-09,2.5194059269072122e-08,2.1238268355325723e-08,2.8581253259595734e-08,8.574097685458658e-08,True
1.52,9.412358928688732e-09,100.0,3.2331400830207315e-09,3.0601370608767254e-08,1.6990614684260577e-08,3.4715545999115915e-08,6.859278148366926e-08,True
1.53,9.343434447404311e-06,0.1,6.715234826107114e-08,6.266404222839937e-07,1.7081906057708256e-05,7.12195921152889e-07,6.879683638292696e-05,True
1.53,4.671717223702156e-06,0.2,4.81553052312703e-08,4.493671716143274e-07,8.540953028854128e-06,5.107194737888982e-07,3.439841819146348e-05,True
1.53,1.8686868894808625e-06,0.5,3.232257002414393e-08,3.016220497679202e-07,3.4163812115416515e-06,3.428026439653021e-07,1.3759367276585392e-05,True
1.53,9.343434447404312e-07,1.0,9.21010177541382e-09,8.59452009538976e-08,1.7081906057708255e-06,9.767933791907689e-08,6.879683638292695e-06,True
1.53,1.167929305925539e-06,0.8,1.4146294186365636e-08,1.3200788940744584e-07,2.135238257213532e-06,1.50030985957329e-07,8.59960454786587e-06,True
1.53,4.671717223702156e-07,2.0,2.555760019153339e-09,2.384938991906e-08,8.540953028854129e-07,2.710555785793459e-08,3.439841819146348e-06,True
1.53,1.8686868894808626e-07,5.0,9.776313105550292e-10,9.12288718337198e-09,3.416381211541651e-07,1.0368439076199464e-08,1.3759367276585393e-06,True
1.53,1.167929305925539e-07,8.0,7.99546117772671e-10,7.461063236816769e-09,2.1352382572135322e-07,8.479725558330619e-09,8.59960454786587e-07,True
1.53,9.343434447404313e-08,10.0,7.91780710584899e-10,7.388599381637285e-09,1.7081906057708256e-07,8.397368180391707e-09,6.879683638292696e-07,True
1.53,4.6717172237021566e-08,20.0,9.241552950662672e-10,8.623869147581721e-09,8.540953028854128e-08,9.80128988340372e-09,3.439841819146348e-07,True
1.53,1.8686868894808628e-08,50.0,1.685252591659734e-09,1.5726142466190586e-08,3.4163812115416524e-08,1.7873239774523007e-08,1.3759367276585398e-07,True
1.53,1.1679293059255392e-08,80.0,2.487771182571809e-09,2.321494370281732e-08,2.135238257213532e-08,2.6384490414260905e-08,8.59960454786587e-08,True
1.53,9.343434447404314e-09,100.0,3.027043068935773e-09,2.8247225839597054e-08,1.7081906057708262e-08,3.2103832295913124e-08,6.879683638292699e-08,True
1.54,9.27450996611989e-06,0.1,9.806889519643998e-08,9.024340198524834e-07,1.7173197431155937e-05,1.0274808491414695e-06,6.899824801259743e-05,True
1.54,4.637254983059945e-06,0.2,6.992500030603123e-08,6.434527378732885e-07,8.586598715577968e-06,7.326135218179415e-07,3.4499124006298715e-05,True
1.54,1.854901993223978e-06,0.5,2.6291005444357632e-08,2.419309168476945e-07,3.434639486231188e-06,2.7545435833289785e-07,1.3799649602519489e-05,True
1.54,9.274509966119892e-07,1.0,6.614651335817697e-09,6.086829450813735e-08,1.717319743115594e-06,6.93025811873064e-08,6.899824801259744e-06,True
1.54,1.1593137457649862e-06,0.8,1.0599579951911991e-08,9.753777204883784e-08,2.146649678894492e-06,1.110532079281422e-07,8.624781001574679e-06,True
1.54,4.6372549830599453e-07,2.0,2.0551754808140227e-09,1.891180956957069e-08,8.58659871557797e-07,2.1532346662330668e-08,3.449912400629872e-06,True
1.54,1.8549019932239785e-07,5.0,8.60685387465695e-10,7.920062446743615e-09,3.434639486231188e-07,9.01751519669419e-09,1.3799649602519488e-06,True
1.54,1.1593137457649865e-07,8.0,7.29023594486666e-10,6.708505195475998e-09,2.146649678894493e-07,7.638077092710205e-09,8.624781001574683e-07,True
1.54,9.274509966119892e-08,10.0,7.309415008249294e-10,6.726153848732187e-09,1.717319743115594e-07,7.658171252321827e-09,6.899824801259744e-07,True
1.54,4.6372549830599455e-08,20.0,8.64218959535646e-10,7.952578522724043e-09,8.58659871557797e-08,9.054536900912058e-09,3.449912400629872e-07,True
1.54,1.8549019932239785e-08,50.0,1.6011787735767535e-09,1.4734113137982949e-08,3.434639486231188e-08,1.6775762820683454e-08,1.379964960251949e-07,True
1.54,1.1593137457649864e-08,80.0,2.372989755841478e-09,2.1836349641170688e-08,2.1466496788944924e-08,2.4862129061942572e-08,8.62478100157468e-08,True
1.54,9.274509966119893e-09,100.0,2.8909775367659075e-09,2.6602894573055163e-08,1.717319743115594e-08,3.0289155887553826e-08,6.899824801259745e-08,True
1.55,9.205585484835468e-06,0.1,6.472216251471679e-07,5.874189102379432e-06,1.726622745955761e-05,6.698936846153711e-06,6.920397481297183e-05,True
1.55,4.602792742417734e-06,0.2,1.981227845602837e-07,1.798164116862527e-06,8.633113729778806e-06,2.050629907879965e-06,3.460198740648592e-05,True
1.55,1.841117096967094e-06,0.5,2.181353885442515e-08,1.979798684783721e-07,3.453245491911523e-06,2.257766327626757e-07,1.3840794962594367e-05,True
1.55,9.20558548483547e-07,1.0,4.6891526278397715e-09,4.2558790058331225e-08,1.7266227459557614e-06,4.8534128180175823e-08,6.9203974812971835e-06,True
1.55,1.1506981856044335e-06,0.8,7.714165115613062e-09,7.00138297229887e-08,2.158278432444701e-06,7.984390960135719e-08,8.650496851621478e-06,True
1.55,4.602792742417735e-07,2.0,1.8370136877678407e-09,1.6672752217069398e-08,8.633113729778807e-07,1.901363953511056e-08,3.4601987406485918e-06,True
1.55,1.841117096967094e-07,5.0,8.427729497059281e-10,7.649014625889614e-09,3.4532454919115226e-07,8.722951376111625e-09,1.3840794962594366e-06,True
1.55,1.1506981856044337e-07,8.0,7.29599166481222e-10,6.6218483844302806e-09,2.1582784324447018e-07,7.55156896704857e-09,8.650496851621479e-07,True
1.55,9.20558548483547e-08,10.0,7.376626481885804e-10,6.695032614579926e-09,1.7266227459557613e-07,7.63502840755386e-09,6.920397481297183e-07,True
1.55,4.602792742417735e-08,20.0,8.940264090370664e-10,8.114191468819983e-09,8.633113729778809e-08,9.253439965902076e-09,3.4601987406485926e-07,True
1.55,1.841117096967094e-08,50.0,1.671443556971156e-09,1.5170036269059673e-08,3.4532454919115226e-08,1.7299939302112012e-08,1.3840794962594367e-07,True
1.55,1.1506981856044338e-08,80.0,2.480777051037671e-09,2.2515554104554072e-08,2.1582784324447016e-08,2.56767823394498e-08,8.650496851621479e-08,True
1.55,9.20558548483547e-09,100.0,3.024209534033716e-09,2.744775204952926e-08,1.7266227459557613e-08,3.1301470610505695e-08,6.920397481297183e-08,True
1.56,9.130716724871383e-06,0.1,9.019186192610076e-07,8.079454307274456e-06,1.7372211098855514e-05,9.214478513915571e-06,6.945879610339326e-05,True
1.56,4.5653583624356925e-06,0.2,1.212859541301097e-07,1.086488629441217e-06,8.686105549427757e-06,1.2391215731718087e-06,3.472939805169663e-05,True
1.56,1.8261433449742773e-06,0.5,1.945359357543963e-08,1.7426674319445166e-07,3.474442219771104e-06,1.987482198407301e-07,1.3891759220678657e-05,True
1.56,9.130716724871386e-07,1.0,4.073079912475578e-09,3.6486953855867245e-08,1.7372211098855517e-06,4.161274258837104e-08,6.945879610339327e-06,True
1.56,1.1413395906089231e-06,0.8,6.563188063111865e-09,5.879352852190748e-08,2.1715263873569392e-06,6.705300688867373e-08,8.682349512924158e-06,True
1.56,4.565358362435693e-07,2.0,1.5012283914295011e-09,1.3448115976667432e-08,8.686105549427758e-07,1.5337344702608927e-08,3.4729398051696633e-06,True
1.56,1.8261433449742774e-07,5.0,7.219347710720825e-10,6.467145561856466e-09,3.474442219771103e-07,7.375668152790574e-09,1.3891759220678652e-06,True
1.56,1.1413395906089233e-07,8.0,6.302597271615099e-10,5.6459136762127964e-09,2.17152638735694e-07,6.439067328352135e-09,8.68234951292416e-07,True
1.56,9.130716724871388e-08,10.0,6.37964138434732e-10,5.714930367427634e-09,1.737221109885552e-07,6.5177796762551445e-09,6.945879610339328e-07,True
1.56,4.5653583624356935e-08,20.0,7.515536866262913e-10,6.732474018039495e-09,8.686105549427759e-08,7.678270688264739e-09,3.4729398051696636e-07,True
1.56,1.8261433449742774e-08,50.0,1.406097802321725e-09,1.2595929059237861e-08,3.4744422197711035e-08,1.4365440197446409e-08,1.3891759220678653e-07,True
1.56,1.1413395906089234e-08,80.0,2.0885378845172527e-09,1.8709278250397817e-08,2.1715263873569395e-08,2.1337609681626527e-08,8.682349512924158e-08,True
1.56,9.130716724871389e-09,100.0,2.5463537590226024e-09,2.281042702393305e-08,1.7372211098855517e-08,2.6014899238433213e-08,6.945879610339326e-08,True
1.57,9.05414651759521e-06,0.1,1.3700578640624848e-07,1.2117443917085585e-06,1.7478194738153416e-05,1.381864345724689e-06,6.971065482680404e-05,True
1.57,4.527073258797605e-06,0.2,5.874806592320691e-08,5.195958599521164e-07,8.739097369076708e-06,5.925432772513959e-07,3.485532741340202e-05,True
1.57,1.810829303519042e-06,0.5,1.9150856306025428e-08,1.693792892544897e-07,3.495638947630684e-06,1.931588892232833e-07,1.394213096536081e-05,True
1.57,9.05414651759521e-07,1.0,3.395626866165997e-09,3.0032540371768545e-08,1.747819473815342e-06,3.424888700559036e-08,6.971065482680405e-06,True
1.57,1.1317683146994012e-06,0.8,6.417261304157057e-09,5.675731368296439e-08,2.184774342269177e-06,6.472562091004442e-08,8.713831853350504e-06,True
1.57,4.527073258797605e-07,2.0,1.05915632028543e-09,9.367682670299315e-09,8.739097369076709e-07,1.0682836060744976e-08,3.485532741340202e-06,True
1.57,1.8108293035190425e-07,5.0,5.303784294054166e-10,4.6909192974487115e-09,3.495638947630684e-07,5.349489686250055e-09,1.3942130965360808e-06,True
1.57,1.1317683146994013e-07,8.0,4.773596801942965e-10,4.221996241735734e-09,2.1847743422691774e-07,4.814733300322515e-09,8.713831853350505e-07,True
1.57,9.054146517595213e-08,10.0,4.879938245765349e-10,4.316049676658457e-09,1.747819473815342e-07,4.921991142159431e-09,6.971065482680404e-07,True
1.57,4.5270732587976056e-08,20.0,5.781630766043522e-10,5.113549463457829e-09,8.73909736907671e-08,5.8314540030085115e-09,3.485532741340202e-07,True
1.57,1.8108293035190424e-08,50.0,1.092500208641288e-09,9.662591891090629e-09,3.495638947630684e-08,1.1019148355834164e-08,1.394213096536081e-07,True
1.57,1.1317683146994014e-08,80.0,1.625435296982962e-09,1.4376123497178152e-08,2.1847743422691774e-08,1.6394424951680262e-08,8.713831853350505e-08,True
1.57,9.054146517595212e-09,100.0,1.9830604914990468e-09,1.75391309522325e-08,1.7478194738153418e-08,2.0001495268909545e-08,6.971065482680404e-08,True
1.58,8.977576310319034e-06,0.1,4.649643000339536e-07,4.060869138566843e-06,1.758417837745132e-05,4.630628186185492e-06,6.995953889844056e-05,True
1.58,4.488788155159517e-06,0.2,2.0032863436573905e-07,1.74961468828395e-06,8.79208918872566e-06,1.995093861456241e-06,3.497976944922028e-05,True
1.58,1.795515262063807e-06,0.5,2.2534172857391727e-08,1.968072110332565e-07,3.516835675490264e-06,2.2442018877190003e-07,1.3991907779688112e-05,True
1.58,8.977576310319035e-07,1.0,3.602199927802296e-09,3.14606143239209e-08,1.758417837745132e-06,3.587468654418969e-08,6.995953889844056e-06,True
1.58,1.1221970387898793e-06,0.8,6.23794422996052e-09,5.448047346795868e-08,2.198022297181415e-06,6.212434024074318e-08,8.74494236230507e-06,True
1.58,4.4887881551595177e-07,2.0,1.091656049929174e-09,9.534220934302798e-09,8.792089188725661e-07,1.0871916992450408e-08,3.4979769449220284e-06,True
1.58,1.795515262063807e-07,5.0,5.301836022033032e-10,4.63047642110238e-09,3.516835675490265e-07,5.280154050615699e-09,1.3991907779688115e-06,True
1.58,1.1221970387898794e-07,8.0,4.691234471670975e-10,4.0971939751930305e-09,2.1980222971814157e-07,4.672049568308425e-09,8.744942362305073e-07,True
1.58,8.977576310319035e-08,10.0,4.76675578797268e-10,4.163152196641676e-09,1.7584178377451324e-07,4.747262038577426e-09,6.995953889844057e-07,True
1.58,4.4887881551595184e-08,20.0,5.5839817250699e-10,4.876894646750671e-09,8.792089188725662e-08,5.5611459127862414e-09,3.4979769449220287e-07,True
1.58,1.795515262063807e-08,50.0,1.0462456529921396e-09,9.137619131802676e-09,3.5168356754902645e-08,1.0419670090941738e-08,1.3991907779688114e-07,True
1.58,1.1221970387898794e-08,80.0,1.554560647471878e-09,1.3577101203012897e-08,2.1980222971814152e-08,1.5482032385695797e-08,8.74494236230507e-08,True
1.58,8.977576310319035e-09,100.0,1.895529199982198e-09,1.655502589961832e-08,1.7584178377451322e-08,1.8877773929168825e-08,6.995953889844057e-08,True
1.59,8.901006103042859e-06,0.1,6.104018686115885e-07,5.2651484884512055e-06,1.7698737026534803e-05,5.9995877906018526e-06,7.023946726775918e-05,True
1.59,4.450503051521429e-06,0.2,2.422592039162847e-07,2.0896572355103086e-06,8.849368513267401e-06,2.381145007440877e-06,3.511973363387959e-05,True
1.59,1.780201220608572e-06,0.5,1.8397460960085284e-08,1.5869113242667768e-07,3.5397474053069606e-06,1.808270711969875e-07,1.4047893453551836e-05,True
1.59,8.90100610304286e-07,1.0,3.241739464722956e-09,2.7962299134932e-08,1.7698737026534803e-06,3.186278010108764e-08,7.023946726775918e-06,True
1.59,1.1126257628803574e-06,0.8,5.488622478077578e-09,4.734325668081816e-08,2.2123421283168504e-06,5.3947201180098026e-08,8.779933408469898e-06,True
1.59,4.45050305152143e-07,2.0,1.0046417018000336e-09,8.665746305297387e-09,8.849368513267401e-07,9.874537412145985e-09,3.511973363387959e-06,True
1.59,1.7802012206085725e-07,5.0,4.931486471378062e-10,4.253756398166574e-09,3.539747405306961e-07,4.8471158993166165e-09,1.4047893453551837e-06,True
1.59,1.1126257628803577e-07,8.0,4.3530540892220816e-10,3.7548174959140124e-09,2.2123421283168506e-07,4.278579655224608e-09,8.779933408469898e-07,True
1.59,8.901006103042862e-08,10.0,4.416526110112121e-10,3.8095666099048135e-09,1.769873702653481e-07,4.340965762010764e-09,7.02394672677592e-07,True
1.59,4.450503051521431e-08,20.0,5.180671259972092e-10,4.468695929068593e-09,8.849368513267403e-08,5.092037498041893e-09,3.5119733633879597e-07,True
1.59,1.7802012206085723e-08,50.0,9.672756607129907e-10,8.343437733083565e-09,3.5397474053069613e-08,9.507269788278992e-09,1.404789345355184e-07,True
1.59,1.1126257628803576e-08,80.0,1.435793299526671e-09,1.2384734237341586e-08,2.2123421283168505e-08,1.4112289612189144e-08,8.779933408469898e-08,True
1.59,8.901006103042862e-09,100.0,1.750192897916668e-09,1.5096653475069382e-08,1.7698737026534803e-08,1.720249639048953e-08,7.023946726775918e-08,True
1.6,8.824435895766683e-06,0.1,4.026661486919267e-07,3.4308498069436403e-06,1.782151199724726e-05,3.904342226458539e-06,7.054875130114933e-05,True
1.6,4.412217947883342e-06,0.2,2.087004422424617e-07,1.778197333703403e-06,8.91075599862363e-06,2.023606781883306e-06,3.527437565057467e-05,True
1.6,1.764887179153337e-06,0.5,1.5756486433592882e-08,1.3425051649961573e-07,3.564302399449452e-06,1.5277846305964192e-07,1.4109750260229867e-05,True
1.6,8.824435895766684e-07,1.0,3.612991854894173e-09,3.0783894916719994e-08,1.782151199724726e-06,3.503238777021365e-08,7.054875130114933e-06,True
1.6,1.1030544869708354e-06,0.8,5.716361316710072e-09,4.870530384430117e-08,2.2276889996559075e-06,5.542713471948916e-08,8.818593912643667e-06,True
1.6,4.412217947883342e-07,2.0,1.1532956306628336e-09,9.826463199507235e-09,8.91075599862363e-07,1.1182615784849841e-08,3.5274375650574666e-06,True
1.6,1.764887179153337e-07,5.0,5.32342951144728e-10,4.535739388810749e-09,3.564302399449452e-07,5.161717889283273e-09,1.4109750260229865e-06,True
1.6,1.1030544869708357e-07,8.0,4.5726378584422006e-10,3.896039874427653e-09,2.2276889996559083e-07,4.433733288734429e-09,8.81859391264367e-07,True
1.6,8.824435895766685e-08,10.0,4.5957041845120486e-10,3.915693153105464e-09,1.782151199724726e-07,4.456098921201009e-09,7.054875130114933e-07,True
1.6,4.412217947883343e-08,20.0,5.435489478258506e-10,4.631218215811564e-09,8.91075599862363e-08,5.2703737725100886e-09,3.5274375650574663e-07,True
1.6,1.764887179153337e-08,50.0,1.0031541784019816e-09,8.54720797982527e-09,3.564302399449452e-08,9.726810239963204e-09,1.4109750260229866e-07,True
1.6,1.1030544869708357e-08,80.0,1.4848140302256643e-09,1.2651110468301121e-08,2.227688999655908e-08,1.4397093312861288e-08,8.818593912643668e-08,True
1.6,8.824435895766685e-09,100.0,1.8081708995421182e-09,1.5406218778925542e-08,1.782151199724726e-08,1.7532434794108033e-08,7.054875130114933e-08,True
1.61,8.753091311220957e-06,0.1,1.403168824408763e-07,1.17881980830101e-06,1.7944286967959716e-05,1.342421926191378e-06,7.085468772485845e-05,True
1.61,4.376545655610478e-06,0.2,7.963128643432547e-08,6.689924703025502e-07,8.972143483979858e-06,7.618383694157919e-07,3.5427343862429224e-05,True
1.61,1.7506182622441915e-06,0.5,1.8553504257365445e-08,1.558703268738538e-07,3.5888573935919435e-06,1.77502738726162e-07,1.417093754497169e-05,True
1.61,8.753091311220958e-07,1.0,4.707842240192763e-09,3.955117581402824e-08,1.7944286967959715e-06,4.504027269097607e-08,7.0854687724858445e-06,True
1.61,1.0941364139026196e-06,0.8,7.411317428139909e-09,6.226341148634816e-08,2.243035870994965e-06,7.090461849230046e-08,8.856835965607308e-06,True
1.61,4.376545655610479e-07,2.0,1.301721661014427e-09,1.0935927681723345e-08,8.972143483979859e-07,1.2453666794374042e-08,3.5427343862429227e-06,True
1.61,1.7506182622441917e-07,5.0,5.180516336570446e-10,4.352217045122432e-09,3.588857393591944e-07,4.956238050781317e-09,1.4170937544971693e-06,True
1.61,1.0941364139026197e-07,8.0,4.284557760576001e-10,3.5995109569976155e-09,2.243035870994965e-07,4.099067896733077e-09,8.856835965607308e-07,True
1.61,8.753091311220958e-08,10.0,4.255596756919525e-10,3.57518045293805e-09,1.7944286967959717e-07,4.071360691700679e-09,7.085468772485846e-07,True
1.61,4.376545655610479e-08,20.0,4.961832621991459e-10,4.168498101247538e-09,8.972143483979858e-08,4.747021733938256e-09,3.542734386242923e-07,True
1.61,1.7506182622441916e-08,50.0,9.059448988529372e-10,7.610957237787014e-09,3.5888573935919444e-08,8.667241425163878e-09,1.4170937544971695e-07,True
1.61,1.0941364139026198e-08,80.0,1.3367270939396802e-09,1.123001273416048e-08,2.2430358709949653e-08,1.2788566343717164e-08,8.85683596560731e-08,True
1.61,8.753091311220958e-09,100.0,1.625800794665284e-09,1.3658557315157742e-08,1.7944286967959722e-08,1.5554155682568442e-08,7.085468772485847e-08,True
1.62,8.694252018405976e-06,0.1,1.235697644915657e-07,1.0191220663799444e-06,1.8067061938672173e-05,1.1666611655388769e-06,7.115726245735336e-05,True
1.62,4.347126009202988e-06,0.2,1.612112876985276e-07,1.329564568801206e-06,9.033530969336088e-06,1.5220466720014248e-06,3.5578631228676687e-05,True
1.62,1.7388504036811955e-06,0.5,2.31445180903037e-08,1.9088074820413093e-07,3.613412387734435e-06,2.1851470351319122e-07,1.4231452491470674e-05,True
1.62,8.694252018405978e-07,1.0,5.7609602193058785e-09,4.7512607207666896e-08,1.8067061938672168e-06,5.4391044538546884e-08,7.1157262457353344e-06,True
1.62,1.086781502300747e-06,0.8,9.379687089416269e-09,7.735748407302054e-08,2.2583827423340216e-06,8.85565875855922e-08,8.89465780716917e-06,True
1.62,4.347126009202989e-07,2.0,1.6403859618580995e-09,1.3528823478688308e-08,9.033530969336088e-07,1.5487401841941744e-08,3.557863122867669e-06,True
1.62,1.738850403681196e-07,5.0,6.42586315222364e-10,5.299628886495037e-09,3.613412387734435e-07,6.066860308112226e-09,1.4231452491470675e-06,True
1.62,1.0867815023007473e-07,8.0,5.22534400953148e-10,4.309519732801034e-09,2.2583827423340218e-07,4.933412277335599e-09,8.894657807169171e-07,True
1.62,8.69425201840598e-08,10.0,5.16036771363224e-10,4.255931561604777e-09,1.8067061938672174e-07,4.872066104654835e-09,7.115726245735337e-07,True
1.62,4.3471260092029894e-08,20.0,6.061743443655367e-10,4.999326922391921e-09,9.033530969336089e-08,5.723083393636569e-09,3.557863122867669e-07,True
1.62,1.7388504036811954e-08,50.0,1.098952897458842e-09,9.063440011564692e-09,3.6134123877344346e-08,1.0375561315479961e-08,1.4231452491470673e-07,True
1.62,1.0867815023007472e-08,80.0,1.618317858211988e-09,1.3346820288171206e-08,2.2583827423340218e-08,1.5279049907089892e-08,8.894657807169172e-08,True
1.62,8.694252018405977e-09,100.0,1.9677299027921582e-09,1.6228540799299072e-08,1.8067061938672173e-08,1.857795935197313e-08,7.115726245735337e-08,True
1.63,8.635412725590994e-06,0.1,2.092691268860088e-07,1.694888702558286e-06,1.8205778777830787e-05,1.947894063117759e-06,7.15190871642734e-05,True
1.63,4.317706362795497e-06,0.2,1.351075075501278e-07,1.0942473530854576e-06,9.102889388915392e-06,1.2575916751584964e-06,3.5759543582136695e-05,True
1.63,1.7270825451181993e-06,0.5,2.7287011190439362e-08,2.209998564119266e-07,3.641155755566157e-06,2.539897207438405e-07,1.4303817432854678e-05,True
1.63,8.635412725590996e-07,1.0,6.596263896224735e-09,5.342371004823009e-08,1.8205778777830789e-06,6.139856114185957e-08,7.151908716427341e-06,True
1.63,1.0794265906988745e-06,0.8,1.0282002556413713e-08,8.3274825254246e-08,2.2757223472288483e-06,9.57057165317534e-08,8.939885895534175e-06,True
1.63,4.317706362795498e-07,2.0,1.858042289754921e-09,1.50484447115629e-08,9.102889388915392e-07,1.7294808838222917e-08,3.5759543582136695e-06,True
1.63,1.7270825451181993e-07,5.0,7.185379334536832e-10,5.8195006778692085e-09,3.6411557555661573e-07,6.688209558315453e-09,1.430381743285468e-06,True
1.63,1.0794265906988745e-07,8.0,5.78204930607511e-10,4.682931587820792e-09,2.2757223472288489e-07,5.381978547697027e-09,8.939885895534177e-07,True
1.63,8.635412725590999e-08,10.0,5.682379925065655e-10,4.602208496757334e-09,1.820577877783079e-07,5.28920547675633e-09,7.151908716427341e-07,True
1.63,4.317706362795498e-08,20.0,6.74467661670579e-10,5.462571746806465e-09,9.102889388915393e-08,6.277999882174092e-09,3.57595435821367e-07,True
1.63,1.7270825451181993e-08,50.0,1.216064782565686e-09,9.849013527314427e-09,3.641155755566157e-08,1.1319229957969774e-08,1.4303817432854678e-07,True
1.63,1.0794265906988746e-08,80.0,1.7892072713030563e-09,1.4490943961927686e-08,2.2757223472288483e-08,1.665408688476427e-08,8.939885895534175e-08,True
1.63,8.635412725590996e-09,100.0,2.1744496551532632e-09,1.7611055245662354e-08,1.8205778777830785e-08,2.023995434419085e-08,7.151908716427339e-08,True
1.64,8.576573432776012e-06,0.1,1.77807728279938e-07,1.414650161784751e-06,1.834801902077519e-05,1.631608199755527e-06,7.189100310595563e-05,True
1.64,4.288286716388006e-06,0.2,8.481376088583216e-08,6.747839462288051e-07,9.174009510387595e-06,7.782722891299773e-07,3.5945501552977815e-05,True
1.64,1.7153146865552028e-06,0.5,1.757475806172331e-08,1.3982594893851938e-07,3.669603804155039e-06,1.612703769381812e-07,1.437820062119113e-05,True
1.64,8.576573432776014e-07,1.0,5.6668771569000215e-09,4.5086053145010814e-08,1.8348019020775195e-06,5.2000682566780207e-08,7.189100310595565e-06,True
1.64,1.0720716790970015e-06,0.8,8.066069731450421e-09,6.417418950766095e-08,2.293502377596899e-06,7.401627387598362e-08,8.986375388244454e-06,True
1.64,4.288286716388007e-07,2.0,1.889013433565017e-09,1.5029117042646755e-08,9.174009510387596e-07,1.7334059871686583e-08,3.594550155297782e-06,True
1.64,1.7153146865552029e-07,5.0,7.446288182314913e-10,5.924316610818661e-09,3.66960380415504e-07,6.832900332025957e-09,1.4378200621191135e-06,True
1.64,1.0720716790970023e-07,8.0,6.058524950433913e-10,4.820202914810715e-09,2.293502377596899e-07,5.559454070516213e-09,8.986375388244455e-07,True
1.64,8.576573432776014e-08,10.0,5.979092851933001e-10,4.757006206724829e-09,1.83480190207752e-07,5.486565189649441e-09,7.189100310595568e-07,True
1.64,4.288286716388007e-08,20.0,7.228851235061629e-10,5.751322323345639e-09,9.174009510387596e-08,6.633374749251667e-09,3.594550155297782e-07,True
1.64,1.7153146865552027e-08,50.0,1.3152363596391638e-09,1.0464108320530529e-08,3.669603804155039e-08,1.2068937890176038e-08,1.4378200621191132e-07,True
1.64,1.0720716790970018e-08,80.0,1.9397175625196342e-09,1.543252247908468e-08,2.293502377596899e-08,1.7799333644452898e-08,8.986375388244456e-08,True
1.64,8.576573432776014e-09,100.0,2.359208874933903e-09,1.8770023378032392e-08,1.83480190207752e-08,2.1648690878148323e-08,7.189100310595567e-08,True
1.65,8.517734139961032e-06,0.1,9.975401798084945e-08,7.798779883972961e-07,1.84902592637196e-05,9.025844415810912e-07,7.225911682315549e-05,True
1.65,4.258867069980516e-06,0.2,3.224483005523147e-08,2.520904291245117e-07,9.2451296318598e-06,2.917544828606858e-07,3.6129558411577746e-05,True
1.65,1.7035468279922066e-06,0.5,9.860717241417374e-09,7.709119373885728e-08,3.69805185274392e-06,8.922076669274981e-08,1.4451823364631096e-05,True
1.65,8.517734139961033e-07,1.0,4.4203355018718505e-09,3.4558230625885964e-08,1.84902592637196e-06,3.999564259480771e-08,7.225911682315548e-06,True
1.65,1.064716767495129e-06,0.8,5.7396365738090435e-09,4.487254063463469e-08,2.3112824079649497e-06,5.1932812098299496e-08,9.032389602894435e-06,True
1.65,4.258867069980517e-07,2.0,1.7616957340051223e-09,1.3772956247915472e-08,9.2451296318598e-07,1.59400011397843e-08,3.612955841157774e-06,True
1.65,1.703546827992207e-07,5.0,7.164757346718703e-10,5.60141502068261e-09,3.6980518527439193e-07,6.482744895642804e-09,1.4451823364631094e-06,True
1.65,1.0647167674951292e-07,8.0,5.854474325822966e-10,4.577034341837697e-09,2.31128240796495e-07,5.297187569064333e-09,9.032389602894435e-07,True
1.65,8.517734139961033e-08,10.0,5.793791408802836e-10,4.5295923718662984e-09,1.8490259263719602e-07,5.242281052133215e-09,7.225911682315549e-07,True
1.65,4.2588670699805173e-08,20.0,7.191898225556589e-10,5.622633789028849e-09,9.245129631859798e-08,6.507302237257469e-09,3.6129558411577734e-07,True
1.65,1.7035468279922065e-08,50.0,1.3134147462591995e-09,1.0268290651115558e-08,3.69805185274392e-08,1.188390943354596e-08,1.44518233646311e-07,True
1.65,1.0647167674951292e-08,80.0,1.938462763940977e-09,1.5154922794343753e-08,2.3112824079649496e-08,1.7539407100907902e-08,9.032389602894434e-08,True
1.65,8.517734139961033e-09,100.0,2.358944429424692e-09,1.844225298988874e-08,1.84902592637196e-08,2.1343967728316067e-08,7.22591168231555e-08,True
1.66,8.45889484714605e-06,0.1,4.9081952163053664e-08,3.771783224817729e-07,1.863344597359011e-05,4.3795258241199785e-07,7.262710099486347e-05,True
