mass,ctau = 0.1,ctau = 0.2,ctau = 0.5,ctau = 1,ctau = 0.8,ctau = 2,ctau = 5,ctau = 8,ctau = 10,ctau = 20,ctau = 50,ctau = 80,ctau = 100,what
1.69,13501.95912243655,10288.707435866745,6774.448830428254,2247.3636618125233,3502.5704657799647,412.964123973435,132.9776545011367,89.27971515651875,78.5727174676461,61.632874355933296,53.015121392879294,51.07827648477095,50.447037867327154,nevtULobs
1.69,3.1756308205746203e-07,1.0166511899709764e-07,2.4014208277532432e-08,6.545409390916831e-09,1.0124411667238363e-08,1.8711283106591613e-09,7.097798610631316e-10,5.731761940168687e-10,5.630773738078853e-10,6.750273696655416e-10,1.2223129584293756e-09,1.8029830637380864e-09,2.190447452546437e-09,BRbrUL
1.69,6.409801251935621e-07,2.052043127511446e-07,4.507297833666564e-08,1.2180906177890208e-08,1.880104053332193e-08,3.236033011102877e-09,1.2162260637502833e-09,9.798495532689664e-10,9.648293261706523e-10,1.1593292665328167e-09,2.1041593575805558e-09,3.096590146599984e-09,3.7621309482188944e-09,BRbrULup
1.69,1.7869709866115293e-07,5.693225185291201e-08,1.4308280055485728e-08,3.901807617461613e-09,6.03857021231442e-09,1.1673471101188754e-09,4.5141374189297006e-10,3.645191688224803e-10,3.595486775543399e-10,4.292923183873727e-10,7.773850684635517e-10,1.1427694199534586e-09,1.3930830984369507e-09,BRbrULdown
1.69,9.650287481040279e-07,3.089457628158724e-07,7.296911219931112e-08,1.988856338732861e-08,3.076343224754853e-08,5.685095219426816e-09,2.11788172068966e-09,1.7101313773572784e-09,1.6830457780100856e-09,2.0351943991651233e-09,3.697958256785363e-09,5.445229235566462e-09,6.6214016804486904e-09,BRbrULupup
1.69,1.1784572535711567e-07,3.733014298295823e-08,9.568144300633536e-09,2.633500928667342e-09,4.1130442566306585e-09,8.113112017303669e-10,3.160749746139028e-10,2.552344745439277e-10,2.529393614467137e-10,3.005846251667978e-10,5.442985125302734e-10,8.02838918429961e-10,9.754526355106265e-10,BRbrULdowndown
1.69,2.418450817266484e-07,8.184779509354861e-08,2.8921559767462743e-08,7.736999234021586e-09,1.2558336366563049e-08,1.6257048120615694e-09,6.41264158034413e-10,5.286593793448834e-10,5.243576710187491e-10,6.574588655436879e-10,1.1995744621458439e-09,1.7701335106856633e-09,2.153191025596235e-09,BRbrULobs
1.69,0.042101400000000004,-0.27010500000000004,0.0809507,-0.0786094,0.058671100000000004,-0.686172,-0.495787,-0.38921300000000003,-0.354931,-0.17979,-0.144587,-0.13585,-0.132957,Significance
1.69,0.0353401,0.0,0.0814893,0.0,0.0587086,0.0,0.0,0.0,0.0,0.000362921,0.000284077,0.0,0.00034240800000000005,posSignificance
1.7,8054.643012872608,6907.4197931746285,4769.978043526111,1934.992820763911,2789.9892180885968,489.37396218320055,147.6566168672652,96.56369255825778,84.14069817972602,62.81184104570732,53.432106641337455,51.43826041007,50.852011952598765,nevtUL
1.7,19246.46712837285,7318.9218105463615,2709.599442555506,885.9939875625982,1330.5961811024401,256.15141864453943,94.5782755089364,75.88995922908887,74.5005851186152,88.81233772093012,160.1502317301881,236.08900000604737,287.44039640657746,xsecBRbrUL
1.7,16016.968117336222,12937.205777162004,8724.748839496464,3724.402181673509,5147.647106921316,918.5200520918266,253.0073435079477,165.0744744320286,143.84048403120912,107.87629210066078,91.98529744273362,88.55311905561446,87.33899793687358,nevtULup
1.7,4528.770281893565,4097.490421206686,2879.62674491814,1163.0746847448415,1684.3164909600855,306.57534984475484,93.90575633757562,61.41280447247717,53.54680792276998,39.94662696363734,33.89153047573717,32.71434966364728,32.34155564637055,nevtULdown
1.7,24476.440187916152,20988.70128568276,14493.51528554408,5879.8131846389515,8477.436238953518,1487.0038465065734,448.6158359518472,288.1070827179336,251.04509947858352,189.37449086313717,161.93420057897362,155.62563496237706,153.5818948849766,nevtULupup
1.7,2926.1033131579447,2725.195355873169,1956.4379944072384,786.0930834269908,1144.3275777468673,214.10054595634307,65.75382938492693,42.998863099214276,37.796864419238,27.971038585833178,24.004250917582656,22.905444162076893,22.64388829293741,nevtULdowndown
1.7,2558.5326041358717,1858.8114160559064,1754.5149238703484,1341.778021717345,1582.6618838042443,428.8130906148188,155.93359539053438,105.260664868634,92.49866819893366,72.14452026498306,61.63050926040186,59.285384811326296,58.524957541860104,nevtULobs
1.7,1.447102791606981e-07,5.502948729734106e-08,2.0372928139515085e-08,6.661608929042093e-09,1.0004482564679998e-08,1.9259505161243567e-09,7.111148534506498e-10,5.706011972111945e-10,5.601547753279337e-10,6.677619377513543e-10,1.2041370806781059e-09,1.7751052632033635e-09,2.1612059880193792e-09,BRbrUL
1.7,2.87761968328513e-07,1.0306711077280914e-07,3.7264045981012926e-08,1.2822016992799604e-08,1.8458689874651826e-08,3.6148718671194397e-09,1.2184843714950325e-09,9.754359039563189e-10,9.575976401272308e-10,1.1468487573568964e-09,2.0729653852410426e-09,3.0559180356325222e-09,3.711899649216084e-09,BRbrULup
1.7,8.136420331728194e-08,3.264356356444043e-08,1.22990982783382e-08,4.004122713995529e-09,6.039706124297315e-09,1.2065393725289206e-09,4.5225049559544565e-10,3.6289229241053695e-10,3.5648028612073633e-10,4.246784775574091e-10,7.637739017236267e-10,1.1289536972530842e-09,1.3745132403011235e-09,BRbrULdown
1.7,4.3974543462606657e-07,1.6721113025871734e-07,6.19028730755072e-08,2.024246063942853e-08,3.039881390792659e-08,5.8521622459883135e-09,2.1605356482284628e-09,1.7024436614693138e-09,1.6712971764891844e-09,2.013268117510256e-09,3.6493222484373188e-09,5.3705526102317314e-09,6.5272168815301264e-09,BRbrULupup
1.7,5.2570576575946245e-08,2.171087145550067e-08,8.356091014626806e-09,2.7062863734802445e-09,4.103386932690105e-09,8.426011370681802e-10,3.1667070354804733e-10,2.5408310425090254e-10,2.516272690254444e-10,2.9736423285861245e-10,5.409558117890301e-10,7.904539182307491e-10,9.623632397545149e-10,BRbrULdowndown
1.7,4.5966775534873184e-08,1.4808632205773199e-08,7.493662683045372e-09,4.619345536763248e-09,5.675187961174539e-09,1.687610819149629e-09,7.509768149019255e-10,6.219921774123643e-10,6.157967763998355e-10,7.669790257418244e-10,1.3888949204205981e-09,2.0459050864212315e-09,2.4873054935554834e-09,BRbrULobs
1.7,-1.10345,-1.34091,-1.2741,-0.9706799999999999,-1.08495,-0.56376,0.153336,0.32762800000000003,0.376348,0.6015689999999999,0.6382680000000001,0.647037,0.6499229999999999,Significance
1.7,0.0067575000000000005,0.00023808599999999998,0.0,0.00023584299999999998,0.000222721,0.000235262,0.153331,0.32763400000000004,0.376352,0.6015689999999999,0.6382680000000001,0.647031,0.6499229999999999,posSignificance
1.71,17363.625493796542,12749.242090495927,3874.3715994076533,937.5065098305048,1486.3505311844726,224.43470704667203,79.75985100803187,63.96834846873307,62.72733772769856,82.23443579748597,148.3136176181066,218.51036788252503,265.1143155951614,xsecBRbrUL
1.71,7244.6780806833885,12014.860598224717,6817.468605122556,2047.492403356388,3116.237956000348,428.90309068587766,124.68567689620708,81.56374085462518,71.015745876174,58.357000949839055,49.682394398096626,47.80868776725031,47.10255472926942,nevtUL
1.71,13251.218178377736,22120.024353604564,12361.110076300254,3777.708983875313,5712.322922348595,765.7003766445589,222.59642317553704,144.9595394326721,126.21554834836063,101.62451879796166,86.51972100168476,83.25274942227792,82.21275043111612,nevtULup
1.71,4411.630967931975,7347.955745737808,4205.1586349764675,1226.6324489259434,1890.54169321412,256.4544562928925,74.82580610040897,48.94484449180558,42.61484750638103,36.36775420320254,30.960753084334947,29.792689603735102,29.263995665716894,nevtULdown
1.71,22012.85985235543,36507.284426191705,20714.583608022218,6221.343917456468,9468.674404363579,1303.1882371207068,378.8510182657383,247.81721263193938,215.77122788095383,177.3089261882608,150.9550447349969,145.25286031833113,143.11341709789042,nevtULupup
1.71,3028.050447723152,5068.768189889105,2929.3785100252553,839.7958841740127,1302.4929659733787,169.21764124298875,48.704873788795595,31.85989877431659,27.740900731538574,24.84814881342297,21.154464756392795,20.35573818475095,20.23823070485772,nevtULdowndown
1.71,1611.189406343685,3074.022333820847,6146.4316952902955,2675.2400742755444,3865.18806137069,535.8048640442555,171.97155436211384,113.80763840889587,99.64764341935602,78.24931952786727,66.76915436015184,64.20486591606385,63.37832763642192,nevtULobs
1.71,1.3055357514132738e-07,9.585896308643557e-08,2.9130613529380845e-08,7.04892112654515e-09,1.1175567903642652e-08,1.6874790003509175e-09,5.996981278799387e-10,4.809650260806998e-10,4.716341182533727e-10,6.183040285525259e-10,1.115139982091027e-09,1.6429350968610905e-09,1.9933407187606117e-09,BRbrUL
1.71,2.387951388451164e-07,1.7648166457266598e-07,5.2818244026275923e-08,1.3005553829028338e-08,2.048574390261808e-08,3.0125763469837037e-09,1.0706174243434766e-09,8.547973392753942e-10,8.382304251079712e-10,1.076731983305679e-09,1.9419675983256493e-09,2.860962522166063e-09,3.4791748340948128e-09,BRbrULup
1.71,7.950031577019144e-08,5.8624685058394934e-08,1.7968377725009854e-08,4.222938932308651e-09,6.779930597565572e-09,1.0089960155069538e-09,3.5988813593141416e-10,2.886179344014498e-10,2.83016333634216e-10,3.8532358701188886e-10,6.949257188239036e-10,1.023819261012947e-09,1.2384278196668487e-09,BRbrULdown
1.71,3.9668533519420407e-07,2.9126850050290215e-07,8.851210976665658e-08,2.141827852614936e-08,3.3956910626704565e-08,5.127271944179381e-09,1.8221519267886575e-09,1.4613284149044538e-09,1.4329930855548995e-09,1.8786233284119187e-09,3.3882426143451683e-09,4.991582770441999e-09,6.056440109073905e-09,BRbrULupup
1.71,5.4567339950219534e-08,4.044049107653166e-08,1.2517049685083976e-08,2.891173095556283e-09,4.6710484856345775e-09,6.657709452030794e-10,2.342548266717388e-10,1.878714350808089e-10,1.842345679067648e-10,2.6327107739169146e-10,4.748198981829443e-10,6.995204898543957e-10,8.564649958274117e-10,BRbrULdowndown
1.71,2.903462857636857e-08,2.4525677265714683e-08,2.626331512046911e-08,9.210073867540862e-09,1.3861480493498048e-08,2.108074005516441e-09,8.271280372116262e-10,6.711008249741588e-10,6.617860287218666e-10,8.290670992013618e-10,1.4986587200448065e-09,2.206386172243367e-09,2.6821178148565852e-09,BRbrULobs
1.71,-1.53559,-1.05958,-0.00572012,0.628562,0.609125,0.23658400000000002,0.697593,0.805898,0.8324090000000001,1.02883,1.0394700000000001,1.042,1.04283,Significance
1.71,0.000716365,0.0,0.0,0.628564,0.609125,0.236576,0.697593,0.805886,0.8324090000000001,1.02882,1.0394700000000001,1.04199,1.04283,posSignificance
1.72,32020.402835239565,11548.49919322664,3159.6944734425533,901.449763226009,1384.5481587378915,223.63563753776367,80.25512135044501,64.2021162923557,62.78222323124216,81.9573120893594,147.72071042577375,217.5983636676206,263.9917408417625,xsecBRbrUL
1.72,13319.406612458797,10867.374012637454,5557.474396305996,1968.7426955252993,2902.4887809117668,427.499093923395,125.62467488999756,82.03173990770995,71.24974565393393,58.3570076872713,49.68240881285512,47.80870993989725,47.102582021306716,nevtUL
1.72,26884.340286539955,21783.464460496776,10519.592535462134,3687.340319144632,5413.05607673093,764.8993788095877,223.76942089659505,145.46353878894968,126.62954796010744,101.6245305307152,86.71773179338341,83.25278803312261,82.21279806660984,nevtULup
1.72,7775.077615635947,6168.618486129885,3282.113879059541,1173.0286478019698,1729.3793153715335,255.6174582234161,75.38680490294325,49.226843919895146,42.93884671767396,36.36775840193235,30.867768789052,29.79270342094739,29.26401262178363,nevtULdown
1.72,40475.76878026104,33024.10014584655,16887.009200304423,5982.169804815178,8819.380910148131,1298.9132469768433,381.69801218576856,249.24220974518917,216.48522719491288,177.3089466589303,150.9550885328158,145.25292768350133,143.11350002028684,nevtULupup
1.72,5254.919890171868,4032.817246846205,2170.888998554438,784.4190896301442,1156.4595298977933,168.65964252893522,49.07087300718065,32.042898403827174,28.109899653783625,24.848151682191343,21.349456799969204,20.355747625306986,20.23824243123966,nevtULdowndown
1.72,45721.194093422004,37549.20268554349,9928.448258907369,3242.3819700393938,5029.072560955425,587.4557548981422,179.7535348073761,117.95962599367891,102.90863263860615,83.32215537521002,70.79788252579363,68.00247548861027,67.09785755808507,nevtULobs
1.72,2.4075490853563584e-07,8.683082100170406e-08,2.3757101304079344e-08,6.777817768616609e-09,1.0410136531863847e-08,1.6814709589305538e-09,6.034219650409398e-10,4.827226788898925e-10,4.720467912123471e-10,6.162203916493188e-10,1.1106820332764943e-09,1.6360779223129368e-09,1.984900307080921e-09,BRbrUL
1.72,4.859478410001023e-07,1.7405088857407662e-07,4.4969172635096085e-08,1.2694457630668968e-08,1.941459797674141e-08,3.008558638495765e-09,1.0748476268036704e-09,8.559924390730365e-10,8.389513708241336e-10,1.0731034795410642e-09,1.9386303718123963e-09,2.849021624788132e-09,3.464442948256632e-09,BRbrULup
1.72,1.4053840044638047e-07,4.928754701679336e-08,1.4030386171130296e-08,4.038401986323121e-09,6.202633721376016e-09,1.005413435274644e-09,3.6211081933167233e-10,2.896795069450061e-10,2.8448024095251886e-10,3.8402507623321286e-10,6.900687188995971e-10,1.019546111457654e-09,1.2331839391123652e-09,BRbrULdown
1.72,7.316196805258721e-07,2.638640876049523e-07,7.218861657036461e-08,2.059489891193708e-08,3.163180509256434e-08,5.1089813616145955e-09,1.833437298580392e-09,1.4666867643669971e-09,1.4342669704195956e-09,1.8722925126424195e-09,3.3746975774990797e-09,4.970749230277283e-09,6.030795297149449e-09,BRbrULupup
1.72,9.498529434014119e-08,3.222239632925846e-08,9.280120101470899e-09,2.700530473495252e-09,4.1477857482120215e-09,6.633845425338649e-10,2.357056258429768e-10,1.8855913301722289e-10,1.8623488141725025e-10,2.623838741598369e-10,4.772807650542696e-10,6.966008772001248e-10,8.528384621967124e-10,BRbrULdowndown
1.72,8.264333556575638e-07,3.00019866193401e-07,4.2442148044074484e-08,1.1162593354187114e-08,1.803739340268879e-08,2.310624292679453e-09,8.634229803301023e-10,6.941433489595732e-10,6.817945717455639e-10,8.798396842677133e-10,1.5827319567297762e-09,2.3271355564584183e-09,2.827500157237033e-09,BRbrULobs
1.72,0.807141,1.61074,2.03175,1.45234,1.66277,0.6363310000000001,0.8116479999999999,0.8410920000000001,0.844461,1.09085,1.07739,1.0741,1.07301,Significance
1.72,0.807144,1.61074,2.03175,1.45234,1.66277,0.636332,0.8116479999999999,0.8410920000000001,0.844461,1.09084,1.07739,1.0741,1.07301,posSignificance
1.73,20941.84045313725,9386.43597355624,3084.28680484289,911.7532559883099,1395.431750447419,205.92091862469655,77.15837414867914,62.05434029351197,60.9829625324228,80.69949707644541,145.4001952686961,213.49886757389547,260.2670892073166,xsecBRbrUL
1.73,8684.569767607236,8819.897831402996,5422.475007349749,1991.2426120357889,2924.9886927211405,393.749165695936,120.93568743489115,79.45174860877844,69.3747529432882,57.655038264462405,49.097465226878214,47.10380960402586,46.63467257316442,nevtUL
1.73,17511.9174620156,17644.17861203445,10242.447791683682,3721.5491922037654,5443.358957328001,713.9234872875453,216.3864407370328,141.84255119965462,123.57555992388878,100.62857607279919,85.69483039874319,82.2149406882214,81.20798164104205,nevtULup
1.73,4859.624254882273,4979.498318112219,3202.3832399422445,1181.749615439418,1742.780262844923,230.3275119654946,71.95481402872257,47.67884914058737,41.63085174460585,35.8187812517655,30.59779711090351,29.26477529751489,29.06005710997729,nevtULdown
1.73,26391.129587067204,26802.10352777384,16476.755057229242,6050.515551207431,8887.726642259126,1196.385465012392,367.45705028651713,241.40923616328357,210.78824934288693,175.1730396678679,149.17626005177652,143.1172298298209,141.68877556223032,nevtULupup
1.73,3121.0183851781208,3169.6552831083245,2118.158237227847,793.3830563679228,1165.4234947626032,147.65368714074341,46.29588034568465,31.034901803270394,27.098903495642052,24.7731570835075,20.905494908420252,20.238769878262907,19.857305746082748,nevtULdowndown
1.73,52224.76379237899,30660.880828178622,10756.885420596733,3032.5297486230365,4747.688646616414,625.6066744195632,190.36150799994005,123.35060970952814,107.0516187687912,85.98007449387363,72.68776684257871,69.72431703725256,68.76566982310378,nevtULobs
1.73,1.5745744701606958e-07,7.057470656809203e-08,2.3190126352202184e-08,6.855287639009848e-09,1.0491968048476836e-08,1.548277583644335e-09,5.801381514938283e-10,4.66573987169263e-10,4.5851851528137447e-10,6.067631359131233e-10,1.093234550892452e-09,1.605254643412748e-09,1.956895407573809e-09,BRbrUL
1.73,3.175035597284189e-07,1.4118448444444802e-07,4.380355061536175e-08,1.2812245992063483e-08,1.952539112332234e-08,2.807248441659129e-09,1.038023038526948e-09,8.329589445457606e-10,8.16747878117638e-10,1.059017775694355e-09,1.90813413669852e-09,2.801809798551652e-09,3.4076689630954997e-09,BRbrULup
1.73,8.81084554683651e-08,3.984475096818391e-08,1.3695530520984704e-08,4.068431180690744e-09,6.251372827111385e-09,9.056804553285902e-10,3.4517298976928624e-10,2.7999019702768073e-10,2.751507648242004e-10,3.7695779399566523e-10,6.813094897722864e-10,9.97316710255032e-10,1.2194251436659845e-09,BRbrULdown
1.73,4.784900115777149e-07,2.144640026492655e-07,7.046561415839223e-08,2.0830221399000312e-08,3.1880377584443935e-08,4.704357388548771e-09,1.7627208182147511e-09,1.4176562735051578e-09,1.3931626568309284e-09,1.8435256670677461e-09,3.321650942831964e-09,4.87730397324496e-09,5.945578662903226e-09,BRbrULupup
1.73,5.6586290417442355e-08,2.5362821180411426e-08,9.058659945632344e-09,2.7313944701888105e-09,4.1803874662565e-09,5.805952465661477e-10,2.220850355688816e-10,1.8224995836225742e-10,1.7910476750428782e-10,2.6071335534474083e-10,4.6549468962971215e-10,6.897187212065087e-10,8.332570655521075e-10,BRbrULdowndown
1.73,9.468722340670315e-07,2.453410128928594e-07,4.600362965651009e-08,1.0440146055036063e-08,1.703001372565122e-08,2.4599742032979437e-09,9.131793576326992e-10,7.243665092296703e-10,7.075362032129975e-10,9.048565606122084e-10,1.6185108084972816e-09,2.3761407967576835e-09,2.8855616658281066e-09,BRbrULobs
1.73,3.89036,3.44794,2.43846,1.7535900000000002,1.9145,0.958986,0.944894,0.9135770000000001,0.8984190000000001,1.11507,1.08619,1.07923,1.07694,Significance
1.73,3.89036,3.4479300000000004,2.43735,1.7476,1.9145,0.958986,0.944894,0.9135770000000001,0.8984190000000001,1.11507,1.08619,1.07923,1.07694,posSignificance
1.74,19917.61462428488,9160.415837469129,3098.437484735255,927.2079312666343,1414.3691299693212,222.77292171667926,79.74696139998359,63.387733360746566,62.07040326634974,80.75578791188634,145.16863728985192,213.6712595752401,259.17429354596504,xsecBRbrUL
1.74,8234.592463518029,8594.900517903305,5444.974892682642,2024.9924868060898,2964.3635392701185,426.09509741880686,125.15667694874948,81.32674320711969,70.7817485379164,57.88903689685626,49.21447085698271,47.3378054137683,46.63469914121245,nevtUL
1.74,16620.980414557544,17296.845796811787,10306.653475002218,3800.766898269303,5540.2705803786375,765.7813778741554,222.935424564718,144.54254360036273,125.5165540848472,100.808581431412,85.70385422308887,82.43695382936319,81.39400277846528,nevtULup
1.74,4563.6021437270865,4786.369599930812,3189.7472917599944,1206.5445234387164,1766.2431714057254,253.66446267212464,75.10480614137306,48.80384589964303,42.476849095039356,36.0737766847021,30.669800685224377,29.498762970597397,28.97308541872844,nevtULdown
1.74,25023.747554978047,26118.570689325265,16545.163708614982,6153.106170542553,9007.40817583938,1294.6472575974856,380.2730184488983,247.10621975090342,215.06023596836545,175.88403551135838,149.53027726490413,143.8282170952007,141.68885628316147,nevtULupup
1.74,2894.976725316371,3055.221637187632,2126.9421924593444,806.8290064764105,1181.1104336276705,166.44564742445533,48.887873811856025,31.76989968510079,27.647901776953358,24.64716417808836,20.953497436061454,20.15478832615862,20.037292742220316,nevtULdowndown
1.74,54670.494314075775,43038.73484605713,11838.491411546102,3230.0340158212666,5034.094537340672,631.0786632098414,178.22653996616074,113.27064234280931,97.64365310723501,79.84829222592231,67.24617781305507,64.44792784454799,63.54341458850225,nevtULobs
1.74,1.4975650093447276e-07,6.887530704864007e-08,2.3296522441618458e-08,6.971488205012289e-09,1.0634354360671587e-08,1.6749843738096185e-09,5.996012135337112e-10,4.765994989529816e-10,4.66694761401126e-10,6.07186375277341e-10,1.091493513457533e-09,1.6065508238739858e-09,1.9486788988418425e-09,BRbrUL
1.74,3.022735952036579e-07,1.3860841818318226e-07,4.409739047668529e-08,1.308498761053571e-08,1.9875160325395372e-08,3.010294766271101e-09,1.0680401107437173e-09,8.470633538328087e-10,8.275850691812202e-10,1.0573607791273132e-09,1.900766163567092e-09,2.797746007331911e-09,3.4011321747008035e-09,BRbrULup
1.74,8.299488914957778e-08,3.8355612744652364e-08,1.3647449406138065e-08,4.153798578898455e-09,6.33621872723127e-09,9.97157709019603e-10,3.5981246867893426e-10,2.8600540960445257e-10,2.800682854403044e-10,3.783705323475165e-10,6.802041741795573e-10,1.0011292568263593e-09,1.2106701925717731e-09,BRbrULdown
1.74,4.550885657916415e-07,2.0930138425124317e-07,7.078908263764249e-08,2.118344012218225e-08,3.231316575856657e-08,5.089272181744542e-09,1.8218138168485864e-09,1.448117751641822e-09,1.4179853929203404e-09,1.8448120009592425e-09,3.316327999836501e-09,4.881243197713065e-09,5.920614682298403e-09,BRbrULupup
1.74,5.2648821006121523e-08,2.4483044093950776e-08,9.100199265426126e-09,2.7776887760130743e-09,4.237114214869786e-09,6.542996157746512e-10,2.342122624162937e-10,1.8618129381061918e-10,1.822946054536228e-10,2.5851910966878956e-10,4.647130434902394e-10,6.8401336959694e-10,8.372788990971577e-10,BRbrULdowndown
1.74,9.942522315592736e-07,3.4489126096718587e-07,5.065141461251285e-08,1.1120112390443026e-08,1.8059304969181663e-08,2.480776957830568e-09,8.538485700717717e-10,6.638004825691738e-10,6.438069464306114e-10,8.37512553804062e-10,1.4914061984138429e-09,2.1872342976321267e-09,2.655226975819489e-09,BRbrULobs
1.74,5.51969,4.4089,2.1513400000000003,1.28433,1.44747,0.704689,0.595394,0.542076,0.520492,0.816127,0.784007,0.776253,0.773698,Significance
1.74,5.51969,4.40889,2.14759,1.28433,1.44747,0.704689,0.595396,0.542076,0.520492,0.816128,0.784007,0.776255,0.773698,posSignificance
1.75,19869.658313123768,9197.900498262074,3112.600532088797,932.360323539981,1422.5741910422144,226.38272054066357,77.25649519549266,60.52477730002253,59.050588137791564,75.27271260909787,134.95315115721797,198.05250514954508,241.22435424794014,xsecBRbrUL
1.75,8189.595094832633,8617.40033808373,5467.4747779153195,2036.2424450561025,2981.2384727838044,433.1240827934637,121.40668703761841,77.8137548054758,67.49976077201917,54.139170186383026,45.93271920275112,44.0591851238062,43.58713552793978,nevtUL
1.75,16530.157725616715,17342.133434843163,10392.82805669894,3805.653880118733,5571.806456128818,773.233362560009,216.25744253116608,138.29356423096706,119.69657577967968,94.70979896682543,80.35526053318276,77.25055790396111,76.0787639113025,nevtULup
1.75,4560.659514541603,4820.596248863825,3214.614170618225,1203.0885362553133,1768.4751620379532,260.0994491996073,73.47881058618665,47.09385160522628,40.85385520859365,33.63486319774625,28.536961714718622,27.372008731939783,26.966371784197825,nevtULdown
1.75,24887.009551039966,26186.952142789072,16613.617359488446,6187.252043822959,9058.68997379236,1316.0042131596601,368.8790491029074,236.42325502004536,205.0912731297031,164.49044049757603,139.56203162152522,133.8633711420871,132.43518138421783,nevtULupup
1.75,2911.1490686716215,3063.2135733373543,2114.3782461320197,803.3640193283662,1176.1874521695693,172.57463454679825,48.371875306890686,31.00190231165807,26.894904680940083,23.26421370839477,19.738590148517662,18.930931189838024,18.558503028791094,nevtULdowndown
1.75,19326.769457176317,17897.62501047471,7797.771027992962,2257.092625649392,3374.734951295664,544.1748476264725,163.71857796594801,105.73166683492133,91.72467491575495,74.47848275155603,63.2894794762045,60.79135659851963,59.9979275225278,nevtULobs
1.75,1.4939592716634409e-07,6.915714660347424e-08,2.3403011519464635e-08,7.01022799654121e-09,1.0696046549189579e-08,1.7021257183508535e-09,5.808759037255088e-10,4.55073513534004e-10,4.439893844946734e-10,5.659602451811869e-10,1.0146853470467517e-09,1.4891165800717674e-09,1.8137169492326327e-09,BRbrUL
1.75,3.015458287043536e-07,1.3917566984443467e-07,4.448552295351943e-08,1.3101829519529034e-08,1.9990450868621518e-08,3.0387144123036593e-09,1.034693725962021e-09,8.087739543099128e-10,7.873214423090213e-10,9.900776251241344e-10,1.7751029513676423e-09,2.610921792387543e-09,3.165735529790604e-09,BRbrULup
1.75,8.319629344005756e-08,3.86866883769459e-08,1.3759853592648393e-08,4.141906068038184e-09,6.344910957955183e-09,1.0221596521629024e-09,3.515627643368724e-10,2.754161467906853e-10,2.6872210835770953e-10,3.516122496243957e-10,6.304011041311226e-10,9.251217860263396e-10,1.1221055242998667e-09,BRbrULdown
1.75,4.539928803832103e-07,2.1015791507717593e-07,7.111302644039514e-08,2.1301023168716768e-08,3.25006437824092e-08,5.171738782637234e-09,1.7649188544833958e-09,1.382659937334713e-09,1.3490173458486158e-09,1.719550737727869e-09,3.083021230799574e-09,4.524327103913583e-09,5.510798776792373e-09,BRbrULupup
1.75,5.3105655309876375e-08,2.458318075728992e-08,9.050397205417064e-09,2.765763454829869e-09,4.219909226929776e-09,6.781976238831713e-10,2.3143747242753967e-10,1.8130656522709532e-10,1.7690510364421096e-10,2.431995180018898e-10,4.3603902713999646e-10,6.398294346972307e-10,7.722432568235014e-10,BRbrULdowndown
1.75,3.525620752614321e-07,1.4363365146601133e-07,3.337762543165286e-08,7.770555001213584e-09,1.2107827823827066e-08,2.1385419103244884e-09,7.833191008923419e-10,6.183441634278833e-10,6.033322413744285e-10,7.785834214613693e-10,1.398108114680797e-09,2.0546321222586087e-09,2.496591178759281e-09,BRbrULobs
1.75,3.47295,2.25829,0.281469,0.0616819,0.000561034,0.3426,0.549195,0.591936,0.6003539999999999,0.88931,0.89215,0.8927120000000001,0.892911,Significance
1.75,3.47295,2.25828,0.281475,0.0621751,0.0,0.3426,0.549215,0.5919399999999999,0.600388,0.8893030000000001,0.892134,0.892711,0.8928959999999999,posSignificance
1.76,19930.916833644456,9283.59709380857,3165.2199298837513,945.2394827512344,1444.2029854597424,253.503963793391,90.26315158155077,70.95152674240656,69.13620496221465,81.8441551433502,146.77402385810566,215.07265774509224,261.52911626686955,xsecBRbrUL
1.76,8189.5955016651815,8684.899638917503,5557.474351527725,2064.36734069589,3026.2382975240503,485.15297290974695,142.03163434839652,91.40671256534867,79.2177199129122,59.062010441165455,50.1534318305786,48.0427713457977,47.453641894039535,nevtUL
1.76,16481.19196532583,17477.969027845516,10519.59245070256,3858.213685090365,5643.85117520428,848.7162032303445,245.06936908416088,157.7185040433908,136.68851671559565,101.90656718236441,86.53784325907834,83.08495758840564,82.06900393305446,nevtULup
1.76,4560.659741100391,4880.220605079722,3267.5249199443815,1229.998436407129,1803.1070273777048,301.09436256994735,89.60076932839556,57.89981793006758,50.17782258817577,37.3067432876033,31.6777462845212,30.344697485894702,29.97498378300487,nevtULdown
1.76,24886.911792235507,26392.069018166454,16887.009064240625,6272.715726701495,9195.399441352522,1474.061879345952,430.435891869584,277.0131289132944,240.077151168322,179.44195533059494,152.3771591163389,145.9641142411661,144.1816817269784,nevtULupup
1.76,2911.1492132880758,3087.2073248072056,2149.1810812477233,822.5249482327141,1205.7703372811438,204.67756668855912,62.13884002742348,40.34687312650149,34.967876365405765,26.300114056161,22.333411087903446,21.39367165573359,21.132168593142133,nevtULdowndown
1.76,12958.072978286953,11216.11138870601,6320.733828985234,2222.235754965739,3273.9893394697515,528.8028805009664,150.66561212075808,96.30269716959064,83.30970544503415,66.5617578051899,56.470982368003,54.22809817615703,53.50083165752776,nevtULobs
