,mass,eps,ctau,BRbrUL,BRbrULobs,BRbrULup,BRbrULupup,BRbrULdown,BRbrULdowndown
5865,15.6,3.7322225947004425e-07,5.0,7.390325380448947e-06,7.221340681803166e-06,1.4754935698060496e-05,2.241251405299815e-05,3.778277446895362e-06,2.136187005707003e-06
5866,15.6,2.950581033499218e-07,8.0,7.545391919028482e-06,7.40150121628839e-06,1.5185396902872367e-05,2.288453505222589e-05,3.857453496744709e-06,2.181028254546765e-06
5867,15.6,2.6390799056103344e-07,10.0,7.87171652058333e-06,7.70759258151601e-06,1.584211515642866e-05,2.3873800579647223e-05,4.003377602313032e-06,2.244758432433436e-06
5868,15.6,1.8661112973502212e-07,20.0,1.0109683089605463e-05,9.945868780283153e-06,2.0344635945163277e-05,3.065943106913028e-05,5.114034950692303e-06,2.8426600735342146e-06
5869,15.6,1.1802324133996873e-07,50.0,1.7683307718049826e-05,1.7459406767036812e-05,3.558564897513412e-05,5.362671147360692e-05,8.943869510574333e-06,4.972061336082547e-06
5870,15.6,9.330556486751106e-08,80.0,2.554086753996185e-05,2.517881010029545e-05,5.139809594953511e-05,7.745568624319562e-05,1.291806884246625e-05,7.1813917401792e-06
5871,15.6,8.345503428910835e-08,100.0,3.0876519465075325e-05,3.043882589159572e-05,6.213548962542407e-05,9.3636678559446e-05,1.5531747680271165e-05,8.681630782706975e-06
5872,15.6,5.9011620669984364e-08,200.0,6.886661100047569e-05,6.832345383608838e-05,0.0001385813095032,0.0002088486942434,3.4647709644074944e-05,1.909626241109081e-05
5873,15.6,3.7322225947004425e-08,500.0,0.0001641461872506,0.0001628742643938,0.0003303138233273,0.000497798808077,8.258413405886513e-05,4.551666794663525e-05
5874,15.6,2.9505810334992182e-08,800.0,0.0002593557589877,0.0002573460838109,0.0005219054660245,0.0007865366223516,0.0001304853382703,7.191766168694011e-05
5875,15.6,2.6390799056103343e-08,1000.0,0.00032300897649,0.0003205507651012,0.0006499957859546,0.0009795748910657,0.0001625101201768,8.956828405784148e-05
5876,15.6,1.8661112973502212e-08,2000.0,0.0005743427558541,0.000569208444343,0.0011558424307843,0.0017418540764364,0.0002841763628789,0.0001570632566801
5877,15.6,1.1802324133996875e-08,5000.0,0.0014286956398837,0.0014163109018433,0.0028751943407007,0.0043329167103667,0.0007068976259644,0.0003906997828694
5878,15.6,9.330556486751106e-09,8000.0,0.0022825246915428,0.0022627384826495,0.0045934920583696,0.0069223906770059,0.001129359704484,0.0006241930586787
5879,15.6,8.345503428910837e-09,10000.0,0.0028516702484268,0.0028273366136373,0.0057388753286098,0.008648482802726,0.0014109645696198,0.0007798350577778
5880,15.7,2.630506797383572e-06,0.1,0.0002196250683898,0.0003508859321513,0.0003684524417996,0.0006140558434879,0.0001378519463616,9.351326031720673e-05
5881,15.7,1.8600491943872316e-06,0.2,8.746312454473868e-05,0.0001467412561326,0.0001495164334942,0.0002477628592554,5.38307200743696e-05,3.62145633137771e-05
5882,15.7,1.1763984028449867e-06,0.5,3.0673479029217256e-05,3.840476019206236e-05,5.414928688957399e-05,9.296941395195392e-05,1.8339811668254928e-05,1.2103244863559876e-05
5883,15.7,9.300245971936158e-07,0.8,2.1143306920910288e-05,1.6210701380873847e-05,3.7831446767111246e-05,6.40877865550711e-05,1.2532759714836543e-05,8.177521621242183e-06
5884,15.7,8.31839288028714e-07,1.0,1.8457128067375145e-05,1.3870679736376672e-05,3.331895856799956e-05,5.594706628985288e-05,1.0845633294261636e-05,6.992364980651906e-06
5885,15.7,5.881992014224934e-07,2.0,1.2494556811721813e-05,9.443315483279845e-06,2.2556545040630524e-05,3.787330263241255e-05,7.14764469949952e-06,4.441280518620879e-06
5886,15.7,3.720098388774463e-07,5.0,9.829873235929554e-06,8.03252091202839e-06,1.876336636550881e-05,2.9804638536147417e-05,5.2891936808108274e-06,3.0721223931780205e-06
5887,15.7,2.940996007112467e-07,8.0,9.426429531259288e-06,8.038567544891019e-06,1.8445069948000148e-05,2.858562292859726e-05,4.922034312194635e-06,2.7983789235431184e-06
5888,15.7,2.6305067973835723e-07,10.0,9.567378477299507e-06,8.290897782313242e-06,1.887219629132136e-05,2.9012434397590303e-05,4.944027667410225e-06,2.7657081724702456e-06
5889,15.7,1.8600491943872315e-07,20.0,1.1584533974620855e-05,1.0450518205121348e-05,2.331184959576465e-05,3.513114954687995e-05,5.85953910922989e-06,3.2578927615282395e-06
5890,15.7,1.1763984028449868e-07,50.0,1.9495306784903507e-05,1.803685336319207e-05,3.923288158005807e-05,5.9125507901773326e-05,9.86273069732101e-06,5.4825250719816845e-06
5891,15.7,9.300245971936158e-08,80.0,2.78667968347774e-05,2.5912029683235103e-05,5.6079786778683046e-05,8.451308142839756e-05,1.3938643767527004e-05,7.836553106630212e-06
5892,15.7,8.31839288028714e-08,100.0,3.368050514070368e-05,3.1288339761153134e-05,6.77794279007987e-05,0.0001021446164186,1.6948026805649613e-05,9.340433725806893e-06
5893,15.7,5.881992014224934e-08,200.0,7.557140546567214e-05,6.995543672347358e-05,0.000152081936139,0.0002291935069454,3.802517966080609e-05,2.0961274636433483e-05
5894,15.7,3.720098388774463e-08,500.0,0.0001791903568669,0.0001664581749167,0.0003605959791348,0.0005434336921667,8.966230768806507e-05,4.969802480039743e-05
5895,15.7,2.940996007112467e-08,800.0,0.0002830994553675,0.0002628780656984,0.0005696987666393,0.0008585606110209,0.0001408426860869,7.851696932708425e-05
5896,15.7,2.6305067973835723e-08,1000.0,0.0003525685551721,0.0003273850869455,0.0007094957875373,0.0010692407506131,0.0001754037367389,9.778406106859168e-05
5897,15.7,1.8600491943872314e-08,2000.0,0.0006238831550362,0.0005850737032698,0.0012555590628128,0.0018920957965562,0.0003087010268736,0.0001705918446432
5898,15.7,1.1763984028449868e-08,5000.0,0.0015518555412035,0.0014555122958802,0.003123094882761,0.0047064251096878,0.0007678671803556,0.0004243325008163
5899,15.7,9.300245971936157e-09,8000.0,0.0024792553142772,0.0023253366687458,0.0049894783241694,0.0075190178174649,0.0012267500015364,0.0006779165842031
5900,15.7,8.31839288028714e-09,10000.0,0.0030974467434057,0.0029055322222029,0.0062335828413853,0.009393851903109,0.0015326347292068,0.0008469521085419
5901,15.8,2.6220145590494617e-06,0.1,0.0001794998989957,0.0002802733125936,0.0003111521831559,0.0005073354529767,0.0001067955250843,6.871646290283268e-05
5902,15.8,1.8540442750737295e-06,0.2,5.7520776327829175e-05,8.900886954479261e-05,0.0001084235847526,0.0001743965868407,3.1100573951336935e-05,1.84243881957318e-05
5903,15.8,1.1726005584057465e-06,0.5,1.816601158447453e-05,1.9667435329284715e-05,3.626515814387656e-05,5.508766270179037e-05,9.434047173867988e-06,5.3917524763021305e-06
5904,15.8,9.270221375368648e-07,0.8,1.2600657113359289e-05,1.291490876946381e-05,2.53598305488244e-05,3.821633856803869e-05,6.476921301481743e-06,3.69315220625494e-06
5905,15.8,8.291538064718357e-07,1.0,1.115728268547453e-05,1.12715210747456e-05,2.245056345341462e-05,3.383360295578197e-05,5.733679156748003e-06,3.2693939024720588e-06
5906,15.8,5.863002792028732e-07,2.0,8.23308476195514e-06,8.08291329589708e-06,1.617373035316563e-05,2.496534758537181e-05,4.275934901969021e-06,2.444896850910198e-06
5907,15.8,3.7080885501474594e-07,5.0,7.426581264188899e-06,7.275037125110101e-06,1.4767746740897024e-05,2.2522214415092776e-05,3.8161569568024825e-06,2.175806457440453e-06
5908,15.8,2.931501396014366e-07,8.0,7.613687013763388e-06,7.443378266235451e-06,1.5261829554483295e-05,2.309110972263176e-05,3.892490102459327e-06,2.2012159507079046e-06
5909,15.8,2.6220145590494617e-07,10.0,7.89746686737623e-06,7.744017333915327e-06,1.5893431746095606e-05,2.3952642716309e-05,4.037381643896946e-06,2.283080220816917e-06
5910,15.8,1.8540442750737297e-07,20.0,1.016242741677554e-05,9.95430440850959e-06,2.045082402276468e-05,3.082000521748863e-05,5.167475218392736e-06,2.897291351912833e-06
5911,15.8,1.1726005584057466e-07,50.0,1.771193084579008e-05,1.7391167392291973e-05,3.5643331422920965e-05,5.371461380684049e-05,8.959670900341794e-06,4.98027467273373e-06
5912,15.8,9.270221375368649e-08,80.0,2.541314539310485e-05,2.5040906302473472e-05,5.113938908674077e-05,7.70708861107248e-05,1.2854424671803204e-05,7.145598992120104e-06
5913,15.8,8.291538064718356e-08,100.0,3.0707884328781904e-05,3.0253886860266028e-05,6.179409988132703e-05,9.312833256945028e-05,1.5532598575612473e-05,8.63435926232964e-06
5914,15.8,5.863002792028733e-08,200.0,6.726413110672351e-05,6.633839299625388e-05,0.0001353614265128,0.0002039863926419,3.383572793766508e-05,1.8912829596894603e-05
5915,15.8,3.708088550147459e-08,500.0,0.0001602138608679,0.0001580529802781,0.0003224122039101,0.0004858673856626,8.01510300378352e-05,4.5047745355515085e-05
5916,15.8,2.9315013960143665e-08,800.0,0.0002530958280814,0.0002496822041959,0.0005093266168741,0.0007675428807838,0.0001266175798343,7.116360814346858e-05
5917,15.8,2.622014559049462e-08,1000.0,0.0003151924401675,0.000310941289722,0.000634288998091,0.0009558581639266,0.0001576829782561,8.86234730611361e-05
5918,15.8,1.8540442750737296e-08,2000.0,0.0005680039169126,0.0005600448213374,0.0011430485722187,0.0017226084836683,0.0002810172976156,0.0001552788934809
5919,15.8,1.1726005584057466e-08,5000.0,0.0014127950283807,0.0013933790902381,0.0028431024715568,0.0042846407024821,0.0006989737731358,0.0003862248871711
5920,15.8,9.270221375368648e-09,8000.0,0.0022570615980871,0.0022260429665855,0.0045421007853718,0.0068450821222506,0.0011166707340576,0.0006170274834975
5921,15.8,8.291538064718357e-09,10000.0,0.0028198421745626,0.0027814692212306,0.0056746379303783,0.0085518495698237,0.0013951038082719,0.000770878438721
5922,15.9,2.61359972139625e-06,0.1,0.0002458328596716,0.0001530298156009,0.0003967306240343,0.0006187212693417,0.0001480672825464,9.506742952372583e-05
5923,15.9,1.8480940863065597e-06,0.2,6.990135370884736e-05,4.92879752870385e-05,0.000130643607213,0.0002119171141254,3.907853938175173e-05,2.402805004127396e-05
5924,15.9,1.1688373286033054e-06,0.5,2.106559843867279e-05,1.717483054654303e-05,4.054685912957152e-05,6.387318566218345e-05,1.1501682688167455e-05,6.995460517094695e-06
5925,15.9,9.240470431532799e-07,0.8,1.447427585054774e-05,1.2267610504323717e-05,2.8093190260071776e-05,4.389369427324911e-05,7.865424586351544e-06,4.750460120343389e-06
5926,15.9,8.264928011593662e-07,1.0,1.2772266785624992e-05,1.0960501125974693e-05,2.4885214338715592e-05,3.872546930266076e-05,6.939198699442588e-06,4.1902189241235564e-06
5927,15.9,5.844186643016527e-07,2.0,9.217310561060977e-06,8.204882856413545e-06,1.7593567898729947e-05,2.7947223097038427e-05,5.009407913620097e-06,3.0241004615380263e-06
5928,15.9,3.69618817261312e-07,5.0,8.108321070768985e-06,7.45344647590511e-06,1.5800571746764707e-05,2.4587647832406623e-05,4.319600588562135e-06,2.534079954038472e-06
5929,15.9,2.9220933215082635e-07,8.0,8.22434884439567e-06,7.638933416423971e-06,1.6158449703494448e-05,2.494066501454549e-05,4.315348011905658e-06,2.5059715883091e-06
5930,15.9,2.6135997213962503e-07,10.0,8.497131378317552e-06,7.935697121698253e-06,1.6761195030178755e-05,2.5767967837014195e-05,4.435537798604872e-06,2.5554581385236382e-06
5931,15.9,1.84809408630656e-07,20.0,1.072255170098019e-05,1.0133985758147475e-05,2.1577564878653588e-05,3.2517244154831925e-05,5.481447087077748e-06,3.099871671067885e-06
5932,15.9,1.1688373286033054e-07,50.0,1.8475183805945516e-05,1.7615649588592887e-05,3.718085723442135e-05,5.6032987610546656e-05,9.394853051678336e-06,5.267648248244894e-06
5933,15.9,9.2404704315328e-08,80.0,2.6497664312682857e-05,2.532091328521261e-05,5.332758773900438e-05,8.036517311135005e-05,1.3477260296968006e-05,7.5554338028457e-06
5934,15.9,8.264928011593661e-08,100.0,3.184799443032031e-05,3.057691785071976e-05,6.409320029176578e-05,9.659345770372324e-05,1.6197864043988567e-05,9.08150766740918e-06
5935,15.9,5.844186643016527e-08,200.0,6.952268620526923e-05,6.635551118712185e-05,0.0001399124664356,0.0002108590123032,3.5359181614705654e-05,1.982450760638633e-05
5936,15.9,3.696188172613119e-08,500.0,0.0001655376823924,0.000157974716202,0.0003331399676242,0.0005020679452055,8.419233052230516e-05,4.720334070584584e-05
5937,15.9,2.9220933215082635e-08,800.0,0.0002614829747168,0.0002495022003731,0.0005262271917335,0.0007930654695955,0.0001322691219094,7.353243164546652e-05
5938,15.9,2.61359972139625e-08,1000.0,0.0003256273581154,0.0003107503303323,0.0006553159738154,0.0009876123443854,0.0001647160576104,9.157067101002454e-05
5939,15.9,1.8480940863065596e-08,2000.0,0.0005900783000327,0.0005651026457537,0.0011875961566593,0.0017896688438534,0.0002936347439247,0.0001636702450624
5940,15.9,1.1688373286033054e-08,5000.0,0.0014676334257864,0.0014057031847394,0.0029537703992027,0.0044512360752496,0.0007303236962488,0.0004070780478574
5941,15.9,9.240470431532798e-09,8000.0,0.002344640343971,0.0022460043742709,0.0047188413149469,0.007111140628987,0.0011667398495407,0.000650333794108
5942,15.9,8.264928011593661e-09,10000.0,0.0029292499958349,0.002806020258457,0.0058954312279482,0.0088842234210483,0.0014576532849465,0.0008124871981242
5943,16.0,2.6052632337999318e-06,0.1,0.0002031385690104,0.0001632273803426,0.0003375498199818,0.0005739366325964,0.0001269874596312,8.570231555123857e-05
5944,16.0,1.8421992993959255e-06,0.2,7.1864078532564e-05,5.58484817529665e-05,0.0001268664369119,0.0002178181909344,4.259688799385224e-05,2.779189850266105e-05
5945,16.0,1.1651091380115152e-06,0.5,2.3622133841678638e-05,1.908035558688472e-05,4.377455679065661e-05,7.161471065242293e-05,1.346345564702863e-05,8.674277231751656e-06
5946,16.0,9.210996496979627e-07,0.8,1.6301879167294858e-05,1.3460215983680791e-05,3.046553240271509e-05,4.942204977002662e-05,9.284255155894298e-06,5.859185680162997e-06
5947,16.0,8.238565723103554e-07,1.0,1.4338017109603169e-05,1.197745662239214e-05,2.691038955420572e-05,4.346978959628262e-05,8.129606579655089e-06,5.0977190637112135e-06
5948,16.0,5.825545690057576e-07,2.0,1.0202987719270978e-05,8.799318345944844e-06,1.89073209196524e-05,3.093349573848796e-05,5.75715521164967e-06,3.5883277212848543e-06
5949,16.0,3.6843985987918515e-07,5.0,8.790102557782891e-06,7.836693314838416e-06,1.6709461413917073e-05,2.6652289019768677e-05,4.776231274866358e-06,2.815220934127959e-06
5950,16.0,2.912772845028788e-07,8.0,8.757625965231163e-06,7.943420452182498e-06,1.6926231275491132e-05,2.655607981327563e-05,4.61874794056712e-06,2.6687847372150657e-06
5951,16.0,2.605263233799932e-07,10.0,8.974599559971558e-06,8.21705725394075e-06,1.7560079028320734e-05,2.721356896091007e-05,4.709801960035813e-06,2.699003188699933e-06
5952,16.0,1.8421992993959258e-07,20.0,1.1118993084611143e-05,1.039715742380224e-05,2.228837847007121e-05,3.372198294646888e-05,5.684796317389382e-06,3.214211621715128e-06
5953,16.0,1.1651091380115151e-07,50.0,1.8861148409602808e-05,1.7876381821748748e-05,3.795653741534566e-05,5.720011945129956e-05,9.591913390918273e-06,5.3779728705622e-06
5954,16.0,9.210996496979629e-08,80.0,2.703741615687482e-05,2.563251730409783e-05,5.440884012923829e-05,8.19937536331512e-05,1.3677103537328936e-05,7.602982026793123e-06
5955,16.0,8.238565723103554e-08,100.0,3.248939520870069e-05,3.09298044248729e-05,6.538636347557505e-05,9.85411840853756e-05,1.6436007407166555e-05,9.13712253885246e-06
5956,16.0,5.8255456900575754e-08,200.0,7.067470667980511e-05,6.627328900705617e-05,0.0001422224962108,0.0002143283386983,3.5751392630181606e-05,1.987388593339401e-05
5957,16.0,3.684398598791851e-08,500.0,0.0001682256586711,0.0001576205006168,0.0003385294998297,0.0005101616638152,8.46270188169996e-05,4.730543229061647e-05
5958,16.0,2.9127728450287877e-08,800.0,0.0002657061009683,0.0002488879740985,0.0005346946130158,0.0008057811610108,0.0001329207290631,7.47171511637835e-05
5959,16.0,2.605263233799932e-08,1000.0,0.0003291910231933,0.0003099755717626,0.0006625116828782,0.0009984449697314,0.0001665339123988,9.257970787963374e-05
5960,16.0,1.8421992993959254e-08,2000.0,0.0006001282358884,0.0005672940144243,0.0012077119486689,0.0018200400558353,0.0002986709227674,0.000164095799473
5961,16.0,1.165109138011515e-08,5000.0,0.0014925622530334,0.001411088469614,0.0030036668153968,0.004526571029152,0.0007428161495207,0.0004081181013125
5962,16.0,9.210996496979627e-09,8000.0,0.0023844354487463,0.0022545766227009,0.0047984930720975,0.0072314011701972,0.0011866822675025,0.0006519870551911
5963,16.0,8.238565723103554e-09,10000.0,0.0029789595600036,0.002816722334625,0.0059949271506811,0.009034445306333,0.0014825641379061,0.0008145504933175
5964,16.1,2.5969964643729128e-06,0.1,0.0002122297367527,0.0001319588896176,0.0003492728177978,0.0005528260293262,0.0001332058153983,9.036500821727138e-05
5965,16.1,1.8363538106755751e-06,0.2,7.793261773653262e-05,5.472837791301749e-05,0.0001350872696464,0.000228222214581,4.700089125131e-05,3.135425535003979e-05
5966,16.1,1.161412126332889e-06,0.5,2.583625724363029e-05,2.152511121388017e-05,4.684084656471393e-05,7.831098782449493e-05,1.5122691932482816e-05,9.889915963134137e-06
5967,16.1,9.181769053377876e-07,0.8,1.7806424176286003e-05,1.5560694851084548e-05,3.2570066900742394e-05,5.397860735456198e-05,1.0328117556623874e-05,6.678457818905448e-06
5968,16.1,8.21242390282273e-07,1.0,1.5589214785533234e-05,1.3820632992399798e-05,2.876473911768653e-05,4.7259676385601285e-05,9.001452619456593e-06,5.784109852040737e-06
5969,16.1,5.807060631664445e-07,2.0,1.0984219945818742e-05,9.96501107584614e-06,2.00039544013276e-05,3.329855714825005e-05,6.310645593871825e-06,3.94745404302861e-06
5970,16.1,3.6727076213511503e-07,5.0,9.221211103880552e-06,8.458823892383305e-06,1.7454992988050814e-05,2.795756573053216e-05,5.010629203274071e-06,2.9540208098495724e-06
5971,16.1,2.9035303158322225e-07,8.0,9.022048878375335e-06,8.383232781322619e-06,1.7508475029221852e-05,2.73560708637884e-05,4.757705732049565e-06,2.7488748053176272e-06
5972,16.1,2.5969964643729136e-07,10.0,9.208252955670505e-06,8.60236521347166e-06,1.8017405794466006e-05,2.7923566985604456e-05,4.807812288779233e-06,2.7337324067811387e-06
5973,16.1,1.8363538106755752e-07,20.0,1.1248515370525252e-05,1.0683440815020062e-05,2.263829937992681e-05,3.411637628862605e-05,5.720021522193194e-06,3.207069772951349e-06
5974,16.1,1.1614121263328889e-07,50.0,1.8962994241274345e-05,1.822294013046542e-05,3.816156840849751e-05,5.751005707405173e-05,9.592148297976767e-06,5.332672869205145e-06
5975,16.1,9.181769053377876e-08,80.0,2.7033973797559123e-05,2.606101111114336e-05,5.440368824043073e-05,8.198581003033676e-05,1.367629240905538e-05,7.602127468861194e-06
5976,16.1,8.212423902822729e-08,100.0,3.264430597006955e-05,3.141978251713068e-05,6.569402848874723e-05,9.900023902797292e-05,1.641937021862958e-05,9.179788993484265e-06
5977,16.1,5.8070606316644445e-08,200.0,7.040190498152606e-05,6.626479429787015e-05,0.0001416738461154,0.0002135050962043,3.521870833060704e-05,1.979776142607857e-05
5978,16.1,3.67270762135115e-08,500.0,0.0001666991273443,0.0001574462800782,0.0003354685264514,0.0005055476893268,8.338125150528348e-05,4.687686777051533e-05
5979,16.1,2.9035303158322223e-08,800.0,0.0002632730517388,0.0002485262910154,0.000529815747258,0.000798426992924,0.0001324539368145,7.299980195218436e-05
5980,16.1,2.5969964643729134e-08,1000.0,0.0003278372742786,0.0003094740661641,0.0006597460290894,0.0009942306185226,0.0001649365072723,9.090203473851914e-05
5981,16.1,1.836353810675575e-08,2000.0,0.0006012066260831,0.0005698276298168,0.0012098844417535,0.0018233438187597,0.0002975027693628,0.0001643661709187
5982,16.1,1.161412126332889e-08,5000.0,0.0014951780243131,0.0014173254591103,0.0030089366131138,0.0045345867631865,0.0007398780778942,0.000408772418726
5983,16.1,9.181769053377876e-09,8000.0,0.0023885843699334,0.0022642129456756,0.0048068516573507,0.0072441160119578,0.0011819737742108,0.0006530241846468
5984,16.1,8.21242390282273e-09,10000.0,0.0029841350654818,0.0028287538560327,0.0060053539518345,0.0090503064835447,0.0014766777470794,0.0008158440591599
5985,16.2,2.588805668258639e-06,0.1,0.0002318937781618,0.0002315656336246,0.0004056686840906,0.0006489953162411,0.0001518115954287,0.0001068856251564
5986,16.2,1.8305620431998555e-06,0.2,8.677719208852533e-05,8.693461896391271e-05,0.0001469623611428,0.0002483452688923,5.292604091148065e-05,3.4572691022570105e-05
5987,16.2,1.1577490909526174e-06,0.5,2.7456679153145803e-05,2.887478823852908e-05,4.956628898434863e-05,8.322949751118485e-05,1.6203891475624004e-05,1.050996863279723e-05
5988,16.2,9.152810215999277e-07,0.8,1.8826298020018584e-05,1.9854613449896065e-05,3.428465286098339e-05,5.7067303434100086e-05,1.0919196812622774e-05,7.060912488532048e-06
5989,16.2,8.186522331251568e-07,1.0,1.6417438435167222e-05,1.739492768155726e-05,3.002836012649747e-05,4.97670715472981e-05,9.517514343002207e-06,6.029219385296568e-06
5990,16.2,5.788745454763087e-07,2.0,1.1404603515154633e-05,1.1941010955742305e-05,2.077191571655018e-05,3.457317710664579e-05,6.4950221131256e-06,4.008522597889152e-06
5991,16.2,3.6611240863997107e-07,5.0,9.364837134890344e-06,9.536610018090393e-06,1.7801916986186834e-05,2.8394884307379133e-05,5.0640850539137286e-06,2.963311878092815e-06
5992,16.2,2.8943727273815436e-07,8.0,9.093658156970996e-06,9.141788341642804e-06,1.7719765948558733e-05,2.7574666822277687e-05,4.771764023176184e-06,2.735562536958764e-06
5993,16.2,2.588805668258639e-07,10.0,9.2803308467432e-06,9.28342979960832e-06,1.823320567407216e-05,2.81436569367229e-05,4.845729296757832e-06,2.754969097090841e-06
5994,16.2,1.8305620431998554e-07,20.0,1.1218851151658008e-05,1.1202593910525308e-05,2.257859839313276e-05,3.402640569074297e-05,5.736096579654632e-06,3.243319605973828e-06
5995,16.2,1.1577490909526172e-07,50.0,1.887916542808737e-05,1.8810462228512194e-05,3.799286936506927e-05,5.725582508043862e-05,9.549744740948698e-06,5.309098974067484e-06
5996,16.2,9.152810215999277e-08,80.0,2.6897651229744667e-05,2.679198310300255e-05,5.4129350085964426e-05,8.157238519566845e-05,1.3607327804985517e-05,7.563792685186087e-06
5997,16.2,8.186522331251565e-08,100.0,3.247251864251972e-05,3.226264683276576e-05,6.534832037044904e-05,9.847926037690274e-05,1.6427613030153178e-05,9.131481291059593e-06
5998,16.2,5.788745454763086e-08,200.0,6.945346257795184e-05,6.806088999915053e-05,0.0001397652403302,0.0002106287921232,3.474424792518726e-05,1.953104937564093e-05
5999,16.2,3.661124086399711e-08,500.0,0.0001644025084956,0.000161402386683,0.0003308467665582,0.0004985827437345,8.223250551670667e-05,4.623104376528301e-05
6000,16.2,2.894372727381543e-08,800.0,0.0002596248864426,0.0002546567762091,0.0005224741093282,0.0007873632185349,0.000130618527332,7.198824629787477e-05
6001,16.2,2.588805668258639e-08,1000.0,0.0003232853330972,0.0003170580652438,0.0006505856152051,0.0009804259670954,0.0001626464038012,8.963988199426686e-05
6002,16.2,1.8305620431998556e-08,2000.0,0.0005964870736698,0.0005857388910325,0.0012003866870894,0.001809030325949,0.0002951673328387,0.0001630758744965
6003,16.2,1.1577490909526172e-08,5000.0,0.0014833759771594,0.0014564624823582,0.0029851858548675,0.0044987934289269,0.0007340379198519,0.0004055458120729
6004,16.2,9.152810215999278e-09,8000.0,0.0023697011217357,0.0023267066686757,0.0047688504989919,0.0071868467597813,0.0011726295348268,0.0006478616214512
6005,16.2,8.186522331251568e-09,10000.0,0.0029605359155729,0.0029068217060944,0.0059578623855832,0.0089787348104334,0.0014649998776949,0.0008093921976215
6006,16.3,2.580687333802951e-06,0.1,0.0002148631729098,0.0001375043373228,0.0003536039926381,0.0005596918873854,0.0001343119645669,9.064540107132692e-05
6007,16.3,1.824821513854298e-06,0.2,8.231452324985467e-05,6.681744233934871e-05,0.0001420287709962,0.0002393091720998,4.981894452476538e-05,3.2798496170648763e-05
6008,16.3,1.154118461411218e-06,0.5,2.788511651473676e-05,2.858362914427165e-05,5.011751188209199e-05,8.452925961816582e-05,1.6311962331121115e-05,1.0456149405989352e-05
6009,16.3,9.12410756927149e-07,0.8,1.913420226124613e-05,2.0787671324021065e-05,3.484917647756887e-05,5.8006165100371e-05,1.0906158419152173e-05,7.026541704797397e-06
6010,16.3,8.160849903564571e-07,1.0,1.6713633329514142e-05,1.8553943136554504e-05,3.0703827555613846e-05,5.0664743763720834e-05,9.43467322834405e-06,6.006376270370195e-06
6011,16.3,5.77059230705609e-07,2.0,1.1569125352411508e-05,1.313723765732123e-05,2.106770781318e-05,3.506965495398433e-05,6.497220797914303e-06,4.0220890653755215e-06
6012,16.3,3.6496430277085964e-07,5.0,9.401011022240389e-06,1.0521710010625502e-05,1.787055583610167e-05,2.8504335745565685e-05,5.058761745112156e-06,2.937701118734097e-06
6013,16.3,2.885296153528045e-07,8.0,9.1269163750074e-06,9.984927014112106e-06,1.7785559208993124e-05,2.767526078604213e-05,4.789741313720674e-06,2.7448486807056788e-06
6014,16.3,2.580687333802951e-07,10.0,9.271792996009698e-06,1.0066459136584888e-05,1.821643123025013e-05,2.811776493502719e-05,4.8412712538158405e-06,2.75243454144678e-06
6015,16.3,1.8248215138542982e-07,20.0,1.1189365069780793e-05,1.189064275015952e-05,2.251925591751801e-05,3.3936975376478005e-05,5.7210206141108414e-06,3.23479531180476e-06
6016,16.3,1.154118461411218e-07,50.0,1.8796116934900545e-05,1.966881906388953e-05,3.78257406556657e-05,5.700395960379926e-05,9.507735897174565e-06,5.285744516390026e-06
6017,16.3,9.124107569271491e-08,80.0,2.676275961623634e-05,2.7892147393730528e-05,5.385789161143493e-05,8.116330000965046e-05,1.3539087110380871e-05,7.525860295073936e-06
6018,16.3,8.160849903564571e-08,100.0,3.230260665558664e-05,3.3538874202157065e-05,6.500638622363655e-05,9.796396906283665e-05,1.6341655781155983e-05,9.08370094648926e-06
6019,16.3,5.77059230705609e-08,200.0,6.853048997064252e-05,7.107121683714554e-05,0.0001379078888967,0.0002078297292943,3.428252884155597e-05,1.9271499701706533e-05
6020,16.3,3.6496430277085967e-08,500.0,0.0001621689205845,0.0001681492977091,0.0003263518513348,0.0004918089517817,8.158796283371416e-05,4.496585961717042e-05
6021,16.3,2.885296153528045e-08,800.0,0.0002560774102009,0.0002651314714664,0.0005153350999861,0.0007766048033858,0.0001288337749965,7.100460949430778e-05
6022,16.3,2.5806873338029515e-08,1000.0,0.0003188592692566,0.0003300522761739,0.0006416785192999,0.0009670030633102,0.0001604196298249,8.841263225619027e-05
6023,16.3,1.8248215138542983e-08,2000.0,0.0005918426894809,0.0006136129686019,0.0011910402029893,0.0017949448038751,0.0002928690927691,0.0001618061286017
6024,16.3,1.1541184614112181e-08,5000.0,0.0014717628867841,0.0015255342660204,0.0029618153583425,0.0044635731641564,0.0007282912657107,0.0004023708650335
6025,16.3,9.124107569271492e-09,8000.0,0.0023511206519175,0.002436727505529,0.0047314586600165,0.0071304957760716,0.0011634351231435,0.0006427818359908
6026,16.3,8.16084990356457e-09,10000.0,0.0029373152768621,0.0030442661127165,0.0059111325454834,0.0089083110888306,0.001453509311851,0.0008030438187022
6027,16.4,2.5726426651758786e-06,0.1,0.0002159052569557,0.0001435778994968,0.000355318968147,0.0005647558024003,0.0001349633761306,9.10850302781938e-05
6028,16.4,1.819133074115696e-06,0.2,8.263835203768776e-05,7.197249540135685e-05,0.0001439053243937,0.0002420620570994,4.962708501036608e-05,3.2927526830590144e-05
