mass,ctau = 0.1,ctau = 0.2,ctau = 0.5,ctau = 0.8,ctau = 1,ctau = 2,ctau = 5,ctau = 8,ctau = 10,ctau = 20,ctau = 50,ctau = 80,ctau = 100,ctau = 200,ctau = 500,ctau = 800,ctau = 1000,ctau = 2000,ctau = 5000,ctau = 8000,ctau = 10000,what
1.73,71.89196789382255,63.76498671243807,56.096997618514976,55.00799763215405,50.8589977327553,41.38199999999999,36.70200000000001,33.70499999999999,34.31099999999999,34.83596893385984,34.54792677620172,34.430884762615534,34.7428551647823,34.84103359556705,34.76160244309861,34.733172283171,34.73521714287444,52.004269803255575,51.99723235966197,51.9961932118235,51.99550146607667,nevtULobs
1.73,0.0002944606506562,0.0001813558146549,0.000128962417396,0.0001263199972164,0.0001225149724979,0.0001285503229893,0.0001930424270601,0.0002572797896754,0.0003156094015028,0.0005730879997146,0.0013470475768483,0.0021193496900641,0.0026588100389623,0.0048243460335844,0.0119516935460759,0.0190948771123091,0.0238569012594163,0.0605916939205531,0.1511176499327173,0.2413237787864835,0.3012841433340255,BRbrUL
1.73,0.0005668032693333,0.0003490505763301,0.0002441122456769,0.0002310515038324,0.0002192298718653,0.0002218267915648,0.0003300012282876,0.0004398171948408,0.0005370504209382,0.0009796671620647,0.0023028039767988,0.0036232013855461,0.0045453678573806,0.0084016214974781,0.0208138411727087,0.0332536755478041,0.0415467273965972,0.1214563624347129,0.3041264317832139,0.4856675562348401,0.6063386474434695,BRbrULup
1.73,0.000153754762097,9.46935098146818e-05,6.769291641092845e-05,6.831800822956847e-05,6.817916948825255e-05,7.645128278814345e-05,0.0001196959229035,0.0001601725922407,0.0001958644218369,0.0003600530932564,0.0008498102365588,0.0013369536445716,0.0016774571854619,0.0029975009382626,0.0074250724599558,0.0118628247642275,0.0148212652741031,0.0335672091534986,0.0833502884676093,0.1331042838801592,0.1661759580617375,BRbrULdown
1.73,0.0008928720418144,0.0005498840641788,0.0003910197991752,0.0003829224361267,0.0003665780043325,0.0003658444783305,0.0005528598467278,0.0007395346392461,0.0009102071670377,0.0016650883736452,0.003942168347588,0.0062023561887779,0.0078087088831924,0.0146218691092486,0.0362229100237031,0.0578723017693117,0.072304931885401,0.1837638966579362,0.4583239251248862,0.7319096185563743,0.9137630926117484,BRbrULupup
1.73,8.74389326510093e-05,5.384375959595038e-05,3.829343811567121e-05,3.946503608728072e-05,3.971418935254835e-05,4.8202681387273465e-05,7.992994574606451e-05,0.0001075296345258,0.0001331436290896,0.0002484534004979,0.0005893644388909,0.0009272769212533,0.0011632753011428,0.002072971598923,0.0051352516909156,0.0082044439644293,0.0102505299403906,0.0208283947851901,0.0525410479099593,0.0839041913944424,0.1047513948004885,BRbrULdowndown
1.73,0.000305672732611,0.000189040156956,0.0001399900291935,0.000139186555433,0.0001332689335102,0.0001357231653513,0.0002028761320036,0.0002710557424046,0.0003324085758345,0.0006084017053105,0.0014336968479653,0.0022561707070649,0.0028355906677615,0.0051597711422828,0.0128000207774424,0.0204343421518879,0.0255326170595232,0.075154671842963,0.1875786733075019,0.2998082100155589,0.3745153220520141,BRbrULobs
1.73,0.00951321,-4630.03,-0.00466039,-0.0464976,-0.0897356,-0.00282925,-0.00383241,-0.0247977,-0.00793149,-0.00114165,0.0357389,0.0431506,0.0564969,0.0678986,0.0695893,0.0698001999999999,0.0701563,-0.0110847,-0.011063,-0.000756605,-0.000863886,Significance
1.73,0.0,0.0,5.17546e-05,0.0,0.000151484,8.94146e-05,0.0,0.0,5.3212e-05,0.0,0.0357395999999999,0.0431504,0.0564967,0.0678986999999999,0.0695891999999999,0.0698001999999999,0.0701563,0.0,0.0,0.0,0.0,posSignificance
1.74,14.753950118904044,9.058864166236456,6.46078379194333,6.396325630309391,6.2380435321941325,6.553724259988639,9.856364413494056,13.13412334775436,16.040455282018293,29.00713905613986,68.19360863546166,106.9216229584198,134.5680667701787,246.30434234278823,612.3691771094665,974.9894242017712,1218.1373713708988,3546.924839646915,8846.194140121856,14126.8330526208,17636.945127089915,xsecBRbrUL
1.74,70.66796857122516,62.22598718042118,52.73099776620656,51.506997788466215,48.518997843127366,40.779,36.444,33.39900000000001,33.867000000000004,33.98396989727381,33.63292921485845,33.39888900833949,33.749860306572536,33.983062429858215,33.98166882637891,33.86328822213397,33.862362422244075,50.127524359298974,50.083421452259024,50.03939608173224,50.010088809761136,nevtUL
1.74,135.44993976018063,119.77197532499927,100.24199575354304,93.79799597263585,86.41799615835819,69.714,61.72199999999999,56.56200000000002,57.357000000000006,57.55494901829079,56.96088011796606,56.82881114569074,57.15876341521125,58.909374729442575,58.63397765540272,58.7005657913845,58.698960956762726,98.081326895493,97.99503355270944,97.90889192067152,97.85154825251009,nevtULup
1.74,36.89098359315485,32.48999330652595,27.81899882153004,27.98999879820548,26.87399880533821,24.462,22.782,20.81400000000001,21.279000000000003,21.437981010409484,21.30295516499062,21.155929694315112,21.31791176342261,21.29041261164404,21.28953951808008,21.213674754799488,21.213094786970515,28.71111748696973,28.808676601852685,28.7833525999174,28.76649465180171,nevtULdown
1.74,214.2629047090114,188.67596112964267,159.8849932269431,156.12299329661425,143.2349936326047,115.101,103.152,94.88100000000004,96.924,97.9769132128412,97.67079443833258,97.01667759280436,98.00959433028665,102.99015856986776,102.98593507048147,102.62775090299137,102.62494512819885,152.00461929348282,151.87088347309216,151.7373827711981,151.64851261901248,nevtULupup
1.74,20.978990669832623,18.47699619343429,15.659999336610245,16.091999309064754,15.920999292244913,15.614999999999998,15.374999999999996,14.220000000000004,14.685000000000002,14.867986830057289,14.846968752505086,14.741951009339829,15.029937789860304,14.867589813062963,14.866980111540771,14.81537607663386,14.814971034056471,18.798945973611136,18.782406394261866,18.765895892844146,18.754905008505432,nevtULdowndown
1.74,75.25796652987579,66.4829863034092,59.40899748331277,60.22799741401642,56.59199748424872,47.574,42.66299999999999,39.129000000000026,39.678,40.0229645479811,39.51591683329904,39.350869228634615,39.68083575778088,40.33088729758243,40.23323996287023,40.20159347621927,40.20349398045332,60.6813185900982,60.666873093555225,60.66442485678754,60.66179801794101,nevtULobs
1.74,0.0003035123978651,0.0001863553531678,0.000132908676319,0.0001315826686369,0.0001283265522239,0.0001348206106883,0.0002027612112866,0.0002701899653317,0.0003299778707572,0.0005967233357293,0.0014028518131905,0.0021995491313315,0.002768280785304,0.0050668750366233,0.0125974153243929,0.020057094923582,0.0250590378532071,0.0729659280702996,0.1819803899166614,0.2906115948262584,0.3628202253226124,BRbrUL
1.74,0.0005817449806254,0.0003586949725134,0.0002526603237483,0.0002396216272119,0.0002285645621321,0.000230483436414,0.0003433988443375,0.0004575731255156,0.0005588490487206,0.0010106053315649,0.0023758761374586,0.0037425724597874,0.0046883603379909,0.0087833885146692,0.0217363241464145,0.0347681185720238,0.0434387732969626,0.142767773489067,0.3560694117676742,0.5686211556642977,0.7099071733344471,BRbrULup
1.74,0.0001584433671484,9.730153672779031e-05,7.01178901693531e-05,7.150482255126047e-05,7.107829436853989e-05,8.087451331956769e-05,0.0001267507934237,0.0001683803089438,0.0002073286418,0.000376428756808,0.0008885604072309,0.001393265110406,0.0017485691786995,0.0031744007887461,0.0078922895972119,0.0125647776862053,0.0156982474708017,0.0417920765118242,0.1046776368101282,0.1671638080892474,0.2086992108934484,BRbrULdown
1.74,0.0009202393856311,0.0005650496997122,0.00040299072108,0.0003988405648864,0.0003788382635215,0.0003805386868447,0.0005739003530524,0.0007675647205199,0.0009443639869274,0.0017203731834026,0.0040739136992279,0.0063892229729751,0.0080390874005229,0.0153558339408825,0.0381781307822857,0.0607860207831086,0.0759451556445901,0.2212588445067319,0.5518297630237994,0.8812385091513637,1.1002009560025003,BRbrULupup
1.74,9.010282723174904e-05,5.533519526375444e-05,3.947108666925733e-05,4.110952499088544e-05,4.210900962422876e-05,5.162519522054817e-05,8.554092919363703e-05,0.0001150364174681,0.0001430810237715,0.0002610664593816,0.0006192769265435,0.0009708600046136,0.001232807709722,0.0022167578285227,0.0055113692044218,0.0087750900724219,0.0109634677967039,0.0273638596208373,0.0682467279608509,0.1089858663532891,0.1360657223980369,BRbrULdowndown
1.74,0.0003232260151488,0.0001991042802792,0.0001497405994849,0.0001538618239591,0.0001496786051538,0.0001572857532771,0.0002373614739634,0.0003165443023284,0.0003865964495203,0.000702761831035,0.0016482351336496,0.0025915284250135,0.0032547599953081,0.0060133358044107,0.0149149482989722,0.0238112486638184,0.0297516418058761,0.0883280948749802,0.2204358428489878,0.3523181060789181,0.4400977432587224,BRbrULobs
1.74,0.00930626,0.00923548,-0.0148235,-0.00766724,-0.0138732,-0.0122071,0.1163339999999999,0.164447,0.233287,0.310308,0.350014,0.357483,0.372084,0.391541,0.3931159999999999,0.393269,0.3936429999999999,0.242567,0.242848,0.242918,0.242941,Significance
1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.1163339999999999,0.164447,0.233401,0.310308,0.350016,0.357483,0.372082,0.391541,0.393115,0.393269,0.393642,0.242567,0.2425639999999999,0.2425199999999999,0.242941,posSignificance
1.75,14.738325455067615,9.049069183898464,6.474223463559966,6.406797322183746,6.202871050178902,6.477158830380289,9.65583515508624,12.794025954409811,15.683836597287552,28.05947965639136,65.9247504548034,103.7089951011162,130.10424179101813,240.29303094446587,595.3079020258837,951.093089256792,1188.2800390332904,3650.5377119039576,9104.658897467343,14539.69892023126,18152.495335476386,xsecBRbrUL
1.75,70.66796871781513,62.22598733465478,52.91099776490914,51.677997788160745,48.33899785849865,40.428,35.85899999999999,32.694,33.28200000000001,33.047970924320886,32.693931672309326,32.57689250427697,32.8138651424037,33.28108668004095,33.16273716458275,33.161384610954805,33.16048285930131,51.76770875905397,51.72238542456845,51.67714138306719,51.647022637817486,nevtUL
1.75,135.449940041151,119.7719756218666,100.57499575146448,93.69899598964494,85.72499620223415,69.11100000000002,60.729,55.37099999999999,56.36400000000002,56.231950527003534,55.631883733832254,55.17281794328738,55.83277053988619,57.68841687914074,57.48507754725458,57.48273299861845,57.48116988084949,100.05145611546573,99.96385970218054,99.87641653845432,99.8182060363703,nevtULup
1.75,36.890983669679606,32.48999338705579,27.917998820674967,28.088998797779457,27.02699880265713,24.246,22.335,20.46,20.910000000000007,20.84698165877868,20.708956719944137,20.636931903206676,20.726914817047643,20.849427837234963,20.773582529600688,20.77273527190068,20.77217040259264,30.18933508021049,30.16290390594113,30.1365189729007,30.00827818270503,nevtULdown
1.75,214.26290515346724,188.6759615972957,160.42499322325318,156.65399329514554,142.68599367876325,114.11100000000002,101.118,92.88299999999998,94.89900000000004,95.64891584786884,94.97380151238468,94.60768781792784,95.65760686877712,100.860232131752,100.50214230891144,100.49804329451098,100.4953104690341,156.9671525925375,156.82972571136523,156.6925392579472,156.60121488229228,nevtULupup
1.75,20.978990713350367,18.476996239231447,15.704999336582148,16.14599930894468,15.857999297463154,15.48,15.128999999999998,14.048999999999998,14.430000000000003,14.456987280710091,14.432969836252534,14.378952552997468,14.612939944107552,14.561600391645824,14.50701012464244,14.506418451250784,14.506023980785267,20.01928595993301,20.001758802261296,19.98426230827868,20.17302911325385,nevtULdowndown
1.75,74.22296714414435,65.09698675029766,58.4819975295764,62.94599730588578,61.34399728235464,54.78300000000001,48.57299999999999,44.63699999999999,45.20400000000002,45.41096004733528,45.092905759449565,44.92785174915296,45.28481388961272,46.357727822847735,46.25684369768125,46.21896102085857,46.22070378823826,73.03426489411537,73.0122610884401,73.008253779518,73.00758030355678,nevtULobs
1.75,0.0003031909734907,0.0001861538546842,0.0001331851519019,0.0001317980881201,0.0001276029979033,0.0001332455371015,0.0001986360030834,0.0002631936169281,0.0003226416529136,0.0005772284632064,0.0013561777644593,0.0021334602279151,0.002676452751987,0.0049432127277423,0.0122464375544043,0.0195655090187302,0.0244448246792021,0.0750974108972707,0.1872974241775441,0.2991049073605453,0.3734259193032889,BRbrUL
1.75,0.000581128903596,0.0003583071301905,0.0002531627951189,0.0002389672405815,0.0002262927862649,0.0002277810506238,0.0003363999506749,0.0004457482646029,0.0005464026838778,0.0009821686922968,0.0023076675045085,0.0036132670643326,0.0045539826446545,0.008568413624886,0.0212282662012709,0.0339153187992698,0.0423732406447354,0.145140773870145,0.3619897512339076,0.5780800856377504,0.7217203131675404,BRbrULup
1.75,0.0001582755731455,9.719632852329372e-05,7.027391413502959e-05,7.163737948852125e-05,7.134459182715862e-05,7.991172683692417e-05,0.000123721663428,0.0001647073286337,0.0002027052749962,0.0003641213317739,0.000859028730782,0.0013515123775512,0.0016905843905173,0.0030967485539759,0.0076713324345771,0.0122560967846863,0.0153125654367684,0.0437944996133799,0.1092260954502312,0.1744287798108033,0.2169702781449435,BRbrULdown
1.75,0.0009192648377349,0.0005644387343939,0.0004038144808049,0.000399525865869,0.0003766557305453,0.0003760953172106,0.000560129266287,0.0007477278008545,0.0009199678570953,0.0016706404404876,0.0039396105402141,0.0061958561329342,0.0078022830910458,0.014980688220608,0.0371137401524386,0.0592947307692917,0.0740818599029677,0.2277061712443423,0.5679127793331964,0.9069291796042296,1.1322811973407323,BRbrULupup
1.75,9.000740692905978e-05,5.527536356186206e-05,3.953190849955727e-05,4.117829503441433e-05,4.186119573741375e-05,5.102010770583132e-05,8.380501661085809e-05,0.0001130974222861,0.0001398869975224,0.0002525112531038,0.0005986943682156,0.000941677398692,0.0011918999227399,0.0021628226591366,0.0053571933073812,0.0085589146643672,0.0106933669967093,0.0290412030905291,0.0724304935267845,0.1156679871682127,0.1458580099491127,BRbrULdowndown
1.75,0.0003184431938841,0.000194742671526,0.0001472082185845,0.0001605356719457,0.0001619329796516,0.0001805577881426,0.0002690634590415,0.000359337293657,0.0004382156504508,0.0007931651459292,0.0018704999061835,0.0029423243736308,0.0036936418258589,0.0068854755977828,0.0170818694788706,0.0272695941167432,0.0340723928974966,0.1059479805424891,0.2643924545047656,0.4225684006281583,0.5278701733137595,BRbrULobs
1.75,-4528.95,0.00487792,0.0909222,-0.0227215,-0.0246601,0.252708,0.684806,0.737351,0.7937770000000001,0.8618540000000001,0.897241,0.904346,0.915961,0.93946,0.941344,0.941618,0.941973,0.8906379999999999,0.8909370000000001,0.8910110000000001,0.891036,Significance
1.75,0.0,0.0,0.0,0.0,0.0,0.252714,0.684822,0.73735,0.7937770000000001,0.8618530000000001,0.897234,0.904347,0.915961,0.939459,0.941338,0.941615,0.941974,0.8906379999999999,0.8909360000000001,0.8910110000000001,0.891036,posSignificance
1.76,15.955519501931734,9.862271527018214,7.011218083761102,6.831368935368313,6.579527904029082,6.724457422624936,9.822272460791224,13.041177950779408,15.869886158537463,28.476514470883192,66.87832382158767,104.81329193127416,131.48158665903702,242.4420759619184,600.5748830145975,959.5009363717676,1198.7813086669314,3479.448977500871,8720.263069409051,13925.944971336208,17386.330920971075,xsecBRbrUL
1.76,74.17796727064977,65.74498675913827,55.54799765574113,53.441997715850185,49.74299779999278,40.779,35.50800000000001,32.46,32.81400000000001,32.69397142185709,32.342932868235714,32.10889478324586,32.34286800956804,32.69310755203273,32.57478908922481,32.57346759921704,32.572586559788405,48.02003838862002,48.21186076284764,48.16989250763911,48.141954239880114,nevtUL
1.76,142.77593700334725,126.01797462032222,105.1469955625443,96.8939958586802,88.21799609834073,69.71400000000001,60.13500000000002,54.975,55.56900000000002,55.63195137152852,54.776886303785886,54.890820129781325,55.29277435157669,56.9354457909735,56.72914968839952,56.72684830728367,56.72531397294029,94.34006667694364,94.33276347844364,94.25064713965178,94.57886847002172,nevtULup
1.76,38.72698291259476,34.325993086838245,29.30399876330089,29.17799875291113,27.80999877003396,24.462000000000003,22.116000000000003,20.229,20.616000000000007,20.6249819714872,20.34595776944389,20.33993334863187,20.4299166260234,20.480440930237428,20.40761489768822,20.40678700409554,20.406235046159,27.619917185062924,27.494001372027807,27.47006794054379,27.573787385560767,nevtULdown
1.76,224.9189007596225,199.3319598550848,168.40799289277834,161.98199307677191,146.8349935058589,115.101,100.87200000000004,92.21699999999998,93.90600000000003,94.97391698230425,93.92680504327906,93.63269317760314,94.65261372506085,99.08729514072684,98.72929906110754,98.72529382313574,98.72262352479568,145.6162090671896,146.1933160773264,146.066055309917,145.98432911450658,nevtULupup
1.76,22.02299028285368,19.520996068524425,16.487999304166838,16.910999277211598,16.325999277942266,15.615000000000002,14.979000000000005,13.820999999999998,14.226000000000004,14.303987496734688,14.27697036637916,14.171953560315185,14.40294122195864,14.303609543777949,14.252032688360536,14.251454513664257,14.251069043701516,18.007514395732514,18.07869887559249,18.062961431813225,18.052485015389365,nevtULdowndown
1.76,76.29296633745426,66.55498659600651,61.163997418732464,70.18199700037046,70.04699690199816,60.38100000000002,52.09200000000001,47.679,48.11400000000001,48.02995801651054,47.28890184602536,47.06384577777828,47.384806623794354,48.79066812500096,48.54270531741743,48.501740271824325,48.500428408252965,71.50536310752993,71.48200705375112,71.47664986795886,71.4740806889335,nevtULobs
1.76,0.0003282306056471,0.0002028827300783,0.0001442319917993,0.0001405322065999,0.0001353514329978,0.0001383328654519,0.0002020598851855,0.0002682779295665,0.0003264689905419,0.000585807537659,0.0013757942967615,0.0021561773834006,0.002704786943184,0.0049874220277,0.0123547877939342,0.0197384719078673,0.024660852624359,0.0715778414526199,0.1793897859814619,0.2864790050613591,0.3576646894813503,BRbrUL
1.76,0.0006317702412019,0.0003888793958325,0.0002730172326947,0.0002547944992009,0.0002400424726334,0.000236487833986,0.0003422009461427,0.0004543616505828,0.0005528602223266,0.0009968081279454,0.0023300833006742,0.0036860298592994,0.0046240541832692,0.0086856563281078,0.0215159215370742,0.0343746424394216,0.042946991802123,0.1406216771545133,0.3509994010535751,0.5605333583560458,0.7026619952790687,BRbrULup
1.76,0.00017136329727,0.0001059267258752,7.608868523958409e-05,7.67270821483742e-05,7.56714181225598e-05,8.298140108108379e-05,0.0001258521015197,0.0001671902106346,0.0002051101575246,0.000369556507745,0.0008654704499245,0.0013658677622588,0.0017085241705856,0.0031243466859155,0.0077400885313688,0.0123658554553109,0.0154496528597029,0.041169772443902,0.1023014449942747,0.1633717104792565,0.204856039992487,BRbrULdown
1.76,0.0009952452154486,0.000615119330017,0.0004372762525193,0.0004259512722104,0.0003995401898607,0.0003904522216431,0.0005740166930956,0.000762162225226,0.0009342779614137,0.0017017338068646,0.0039954311879517,0.0062876251811004,0.0079156602211668,0.0151160350132989,0.0374455084145835,0.0598243473093038,0.0747433448358877,0.2170530111032337,0.5439654738080841,0.8686932027466417,1.0845725016004928,BRbrULupup
1.76,9.744968357420132e-05,6.023992355097566e-05,4.281156982767754e-05,4.446952108476099e-05,4.442328559039596e-05,5.297009965992656e-05,8.523867917638199e-05,0.0001142288744466,0.0001415355598052,0.000256297516935,0.0006073096241803,0.0009516754142936,0.0012044969960325,0.0021820543428219,0.0054054329872899,0.0086359222796093,0.0107895488367556,0.0268416905447324,0.0672683831488829,0.1074251768078353,0.1341187026854697,BRbrULdowndown
1.76,0.000337589279795,0.0002053823119684,0.0001588140985528,0.0001845520624901,0.0001905989149669,0.0002048278954573,0.0002964318896893,0.000394061103013,0.0004786898583206,0.0008605963183998,0.0020115615898202,0.0031604326628785,0.0039627223604111,0.0074431484546259,0.0184110117028679,0.0293904919677969,0.0367198937363718,0.1065846616385822,0.2659748398837856,0.4250904138107568,0.5310078346257849,BRbrULobs
1.76,-0.0094703999999999,-0.0151257,-0.0158741,-0.00373107,-0.00693908,0.697669,1.06971,1.1217700000000002,1.17192,1.2345,1.26584,1.27203,1.2821,1.3055,1.30712,1.30736,1.30767,1.18892,1.18907,1.1891200000000002,1.18913,Significance
1.76,0.0,0.0,0.0,0.0,0.00171746,0.69767,1.06972,1.12176,1.17193,1.2345,1.26584,1.27203,1.28211,1.3055,1.30713,1.30736,1.30767,1.18892,1.18909,1.18914,1.18915,posSignificance
1.77,12.785904223805447,7.894058396776288,5.638517686768916,5.606547713135483,5.459625942574637,5.795124468531639,8.77426986597228,11.661128241801531,14.35493579666382,25.861925322190253,60.96231197746575,95.88814588902513,120.3039465748705,223.84786530633625,554.4647552145666,885.8289077733547,1106.7400822759391,3202.2968662178923,7986.805020005351,12754.736530120808,16001.732988079422,xsecBRbrUL
1.77,64.69197170189523,57.30298865152717,48.68999796161511,47.80799797314853,44.999998026201226,38.322,34.56900000000001,31.641,32.343,32.342971936844684,32.108933833056305,31.99189591870705,32.22586941377165,32.81310901732871,32.691792908718725,32.69047371933396,32.68959419365949,48.02017372654813,47.97853843915496,47.9369752879445,48.14263104837786,nevtUL
1.77,124.5059455375652,110.2949781568188,92.5559961251848,87.4529962923728,80.51399646847923,66.123,58.54800000000001,53.58600000000001,54.777,55.03495224760373,54.63588741171836,54.434822903689,55.09177675614436,57.13944847806363,56.93315632359815,56.93085893918509,56.92932723448922,94.34033256155328,94.2585359632874,94.17688108361476,94.19730655607177,nevtULup
1.77,33.77698522498787,29.91599407533788,25.550998930318904,25.730998909117407,25.046998901383606,22.788,21.522,19.716,20.238,20.402982296863065,20.339958085408,20.2649340707864,20.426917225690858,20.555441852874047,20.47961737821828,20.478790978334825,20.478240003680803,27.61999502803205,27.596047458884588,27.46738400458708,27.454521421772828,nevtULdown
1.77,196.13691420414617,173.7539655891917,147.62699381966226,144.93599385534338,134.63999409439407,109.044,98.211,90.219,92.56499999999998,93.61491877277048,93.27280779253984,93.26669656945644,94.30761784503126,99.44129984516476,99.08331067856298,99.07931243802538,99.0766467440423,145.61661946661238,145.49036440899343,145.36432809750255,145.98339010953995,nevtULupup
1.77,19.205991598754093,17.009996631284174,14.453999394889808,14.939999366608918,14.588999360094435,14.373,14.448,13.473,13.898999999999996,14.150987721556106,14.17197079579165,14.120954059391794,14.351941842811728,14.354610225627887,14.303034372249115,14.302457211762189,14.302072409191451,18.00756514745555,17.99195191468311,18.161935942010945,18.052738808062657,nevtULdowndown
1.77,65.59197130820985,57.167988678262994,50.83199787194124,57.28499757136491,57.80699746445809,53.091,47.166,43.33800000000001,43.902,43.96496185274639,43.47291041528722,43.280859191596655,43.60782329162026,44.77678416462319,44.66398464102707,44.62618622889808,44.6279851728084,61.2784909230264,61.25531680843161,61.250141252029,61.247692973501714,nevtULobs
1.77,0.0002630265399141,0.0001623934318324,0.0001159933448143,0.0001153356712233,0.0001123132549536,0.0001192149972851,0.0001805007923352,0.0002398880954563,0.0002953040338169,0.0005320212488647,0.0012540924524326,0.0019725728263329,0.0024748449739434,0.0046049093163919,0.0114062285713755,0.0182229202166057,0.0227674170969753,0.0658763783738537,0.1643013785031968,0.2623853705073329,0.329181291116553,BRbrUL
1.77,0.000506219971226,0.0003125697356849,0.0002204945578689,0.0002109782976801,0.000200950875763,0.000205700466194,0.0003057062798937,0.0004062653987903,0.0005001350851927,0.0009052898442096,0.0021339373767824,0.0033563703988946,0.0042308744276202,0.0080188067059168,0.0198640862595097,0.0317354379510882,0.0396497347296288,0.1294205947510807,0.3227861435191739,0.515481748439887,0.6440859237765785,BRbrULup
1.77,0.0001373314697131,8.478023675372524e-05,6.086970534714528e-05,6.207542997505165e-05,6.251355770719292e-05,7.089064657729559e-05,0.0001123763502745,0.0001494780092291,0.0001847807264751,0.0003356160387282,0.0007944264998124,0.0012495057616165,0.0015687227171458,0.0028846990890398,0.007145377358853,0.0114156612514926,0.0142625395963525,0.0378904344143319,0.094502016656559,0.1503440650066055,0.1877237411375496,BRbrULdown
1.77,0.0007974592910892,0.0004924089202068,0.0003516892486119,0.0003496546779707,0.0003360412588212,0.0003392223830689,0.0005128052103341,0.0006840006347454,0.0008451540639477,0.0015399056739472,0.0036429962102758,0.0057506861025756,0.0072425271458652,0.0139553422947304,0.0345703550846517,0.0552305977935847,0.0690042013867769,0.1997638654147699,0.4982283372730246,0.7956587343549976,0.998179779363118,BRbrULupup
1.77,7.808829106522341e-05,4.8205369273327537e-05,3.4433514190741574e-05,3.6042397257287766e-05,3.641195725596828e-05,4.471262345337326e-05,7.543971325927946e-05,0.0001021463389299,0.0001269032175747,0.0002327747176416,0.0005535207647661,0.0008706770717882,0.001102183797742,0.0020144899505335,0.0049903558293557,0.0079727366115595,0.0099610061220754,0.0247036418901951,0.0616130169386988,0.0994102415233826,0.1234378707523547,BRbrULdowndown
1.77,0.0002666857850437,0.0001620108495366,0.0001210961943644,0.0001381987099654,0.0001442776073134,0.0001651595277091,0.0002462755755528,0.0003285695863243,0.0004008421510877,0.00072319556647,0.0016979401782865,0.0026686335489034,0.0033489430777547,0.0062838614423538,0.015583348981392,0.0248763428209252,0.0310821831133051,0.0840647740512501,0.2097673943327528,0.3352556332456332,0.4187887992799442,BRbrULobs
1.77,0.00493744,0.00821486,-0.0107598,-0.00783034,-0.0147634999999999,0.578807,1.00857,1.07011,1.12451,1.19261,1.22595,1.23238,1.24298,1.26259,1.26423,1.26446,1.26479,1.07956,1.07964,1.07966,1.07966,Significance
1.77,0.00117273,0.0,0.0,0.00170049,0.000750328,0.578806,1.00857,1.07011,1.12451,1.19261,1.22594,1.23238,1.24298,1.26258,1.26424,1.26446,1.26479,1.07956,1.07964,1.07966,1.07966,posSignificance
1.78,15.080455503306853,9.329043057208368,6.631788755544144,6.448222747284525,6.169621061170236,6.180101022516572,8.91387304900715,11.790809671467354,14.355768445443584,25.54952074399773,59.69455534627554,93.8555648944778,117.80558126079828,219.8555017274824,546.5536855726647,869.8301513228964,1086.746509949801,3355.4990844226268,8368.948755603484,13365.112173662552,16686.317388324424,xsecBRbrUL
1.78,71.72096867728551,63.6299875098612,53.79299774520262,51.67799780759139,47.80799790225538,38.49299999999997,33.165,30.234,30.585,30.233973926542173,29.76593906750162,29.64890419218749,29.88287974143919,30.467177027478336,30.46595397895473,30.3477436420362,30.34693146033384,47.549579201202114,47.50855054458057,47.467592630964965,47.44032656670248,nevtUL
1.78,138.04193971291318,121.9679760585062,101.81699573221972,93.29399604205716,84.78899627958356,66.11399999999998,56.694,51.444,52.044,51.68695542571891,50.885895833799886,50.68483621643304,51.08379442196834,53.299560284285896,53.05443699013325,53.09130322431537,53.08988236793997,93.0393462508672,92.95906626829432,92.8789247071993,93.20547923357812,nevtULup
1.78,37.43998364882767,33.21899347933489,28.3769988105444,28.223998802613483,26.85599882159828,23.18399999999999,20.583,18.84,19.14,18.99598361806559,18.77696156253705,18.70493955664161,18.85192413364159,19.00748657405501,18.92872879157192,18.93396835707546,18.93346163661433,27.24528824019949,27.221779355482923,27.327014359083808,27.311317331104966,nevtULdown
1.78,217.4579050295611,192.9419621267899,163.07999316430843,156.6539933540466,141.1289938074674,109.50299999999994,94.983,87.19200000000001,88.206,88.47892369671644,87.72582042046787,87.38071763693668,88.07064557468429,92.34050571906369,92.33679888009114,91.97913050269403,91.976668910568,144.1928471495184,144.06842882842355,143.94422503363182,143.86453279351926,nevtULupup
1.78,21.29399070027074,18.890996291824425,15.965999330766175,16.352999306233638,15.875999303384509,14.885999999999992,13.992,12.872999999999998,13.143,13.109988694085065,13.022973341264317,12.971958082264369,13.073947386125088,13.211643130072328,13.091120831445297,13.159587956668258,13.159235773103148,18.016610216282466,18.00106439387002,18.171117653230866,18.160679903301013,nevtULdowndown
1.78,71.74796866549379,62.87398765825888,60.722997454723455,72.51299692367883,71.99999684074605,58.12199999999998,49.092,44.63399999999999,44.757,44.31896177979833,43.51491092260744,43.253860228974936,43.49382496650792,44.74979122872138,44.61900349379408,44.57521701301353,44.57402406845515,59.80950916864745,59.78486305682543,59.77821804815136,59.77678578614135,nevtULobs
1.78,0.000310229136863,0.0001919133659298,0.000136426522464,0.0001326502755007,0.0001269189923446,0.0001271345819442,0.0001833726535311,0.0002425558502853,0.0002953211627366,0.0005255945860478,0.0012280126668876,0.0019307593779657,0.0024234495956815,0.004522779999619,0.0112434851909695,0.017893800157638,0.0223561172735591,0.0690279935162963,0.1721626875482863,0.2749417756515037,0.3432642893092349,BRbrUL
