mass,ctau = 1,ctau = 10,ctau = 100,what
0.31,0.277062,0.33064899999999997,0.30591799999999997,Significance
0.31,0.277069,0.330656,0.305908,posSignificance
0.312,991.0539073598517,3470.3060673561413,39352.38755055647,xsecBRbrUL
0.312,196.83283508038903,146.56332259526343,145.89261916268646,nevtUL
0.312,397.2918933624877,282.6856642081956,294.4740946988016,nevtULup
0.312,105.46640731324526,80.88164056605662,76.20396249530498,nevtULdown
0.312,598.1468668328622,445.36298070185035,443.3480941700481,nevtULupup
0.312,66.8916706737194,52.10001560787337,47.87050780870245,nevtULdowndown
0.312,187.89774912679695,170.46609650889005,138.98432663403105,nevtULobs
0.312,7.451533138043998e-09,2.6092526822226633e-08,2.958826131620787e-07,BRbrUL
0.312,1.5040344806585448e-08,5.0326255880403096e-08,5.972184552452207e-07,BRbrULup
0.312,3.9926591959320534e-09,1.4399280382878882e-08,1.5454810315848123e-07,BRbrULdown
0.312,2.2644144701781706e-08,7.928754147912164e-08,8.991475606944999e-07,BRbrULupup
0.312,2.532329021632872e-09,9.275315478763547e-09,9.708545247268533e-08,BRbrULdowndown
0.312,7.113276113766159e-09,3.034791458516123e-08,2.8187200962642433e-07,BRbrULobs
0.312,-0.00733798,0.181791,-0.061616599999999994,Significance
0.312,0.0,0.181805,0.00771541,posSignificance
0.314,953.6982724304593,3289.828767491519,35388.51391800576,xsecBRbrUL
0.314,202.45942442636485,149.38536685005644,146.11748178395368,nevtUL
0.314,408.65310045881597,291.6976764461578,294.92796424483686,nevtULup
0.314,108.48225870596687,82.84468161602722,77.49035464329778,nevtULdown
0.314,615.2426971434787,453.94042279598847,444.0314215046389,nevtULupup
0.314,68.80021151839937,53.68630279241354,48.51544296437746,nevtULdowndown
0.314,170.20988766440524,131.06135326925946,134.64707450507564,nevtULobs
0.314,7.170663702484655e-09,2.4735554642793376e-08,2.660790520150809e-07,BRbrUL
0.314,1.4473586313259584e-08,4.829993704906896e-08,5.370620420014777e-07,BRbrULup
0.314,3.842200959873556e-09,1.3717602949925659e-08,1.4110946788890927e-07,BRbrULdown
0.314,2.179053155527493e-08,7.516444461332898e-08,8.085785373276112e-07,BRbrULupup
0.314,2.436750874186564e-09,8.889495030823322e-09,8.834632868324531e-08,BRbrULdowndown
0.314,6.028456648719989e-09,2.1701424535136715e-08,2.451915096229705e-07,BRbrULobs
0.314,-0.00303375,-0.707498,-0.333899,Significance
0.314,0.00461884,0.0,0.0,posSignificance
0.316,927.0765939275627,3277.464575503563,32150.10890835556,xsecBRbrUL
0.316,209.48955708870795,159.22891801901483,146.30119002158128,nevtUL
0.316,422.8483856669629,312.8260028717665,295.29876653267416,nevtULup
0.316,113.33366142056944,88.30198877662487,78.37002885834538,nevtULdown
0.316,636.6121380057521,483.85809226318383,444.58968618932954,nevtULupup
0.316,71.19459540766536,57.22350122953471,49.14831066102215,nevtULdowndown
0.316,118.46269572066663,90.74774495739693,90.31116902618281,nevtULobs
0.316,6.970500706222276e-09,2.464259079325988e-08,2.4173014216808693e-07,BRbrUL
0.316,1.4069746539529974e-08,4.841358764580379e-08,4.879154626525881e-07,BRbrULup
0.316,3.771034594513534e-09,1.3665795150310197e-08,1.2948902339653125e-07,BRbrULdown
0.316,2.118246570009079e-08,7.488286121635983e-08,7.345854673715125e-07,BRbrULupup
0.316,2.3689103383716616e-09,8.856025287998448e-09,8.120664036743406e-08,BRbrULdowndown
0.316,3.941696739719784e-09,1.4044305344894668e-08,1.4921909879779484e-07,BRbrULobs
0.316,-0.00518512,-1.7833400000000001,-1.57639,Significance
0.316,0.0,0.0,0.0,posSignificance
0.318,768.5815397085631,2968.018705641677,33742.11915534748,xsecBRbrUL
0.318,184.1883003601527,153.617710598964,167.7718786663605,nevtUL
0.318,371.7689984552108,300.57515675010563,338.6404272052092,nevtULup
0.318,104.05752627704365,86.78426487749864,89.4356226008292,nevtULdown
0.318,559.7186310519429,466.80300800252996,509.838219379926,nevtULupup
0.318,67.63199303859045,56.40542591319619,56.35998491106247,nevtULdowndown
0.318,129.78395896694917,102.8474319233493,102.57570644673241,nevtULobs
0.318,5.778808569237317e-09,2.231593011760659e-08,2.53700144025169e-07,BRbrUL
0.318,1.1664051787485452e-08,4.366432859187032e-08,5.1208298934029e-07,BRbrULup
0.318,3.2647487563955416e-09,1.260708535990368e-08,1.3524215449678045e-07,BRbrULdown
0.318,1.7560870126713547e-08,6.781212442664318e-08,7.709637080684235e-07,BRbrULupup
0.318,2.1219172996427614e-09,8.193974106402357e-09,8.52260605463427e-08,BRbrULdowndown
0.318,4.071901704729582e-09,1.4940569642835462e-08,1.5511223755663507e-07,BRbrULobs
0.318,-0.020881900000000002,-1.26,-1.31318,Significance
0.318,0.00319664,0.00288146,0.00319068,posSignificance
0.32,702.1150189409773,2267.96906045295,21242.37160324565,xsecBRbrUL
0.32,177.86412822995416,124.58491299833614,114.57696383568843,nevtUL
0.32,359.00370635749533,251.46896050102046,231.26472782910025,nevtULup
0.32,99.52328534975682,71.72280480513902,62.62634223231196,nevtULdown
0.32,540.4942255454921,378.5988085634919,348.1810876201838,nevtULupup
0.32,63.91626544659337,47.69430130206742,40.280360815738725,nevtULdowndown
0.32,250.82387484983013,130.9307640357616,101.44309618763212,nevtULobs
0.32,5.279060292789304e-09,1.705239895077406e-08,1.5971707972365153e-07,BRbrUL
0.32,1.0655336913949309e-08,3.441948896538632e-08,3.2237655577013866e-07,BRbrULup
0.32,2.9538807466482695e-09,9.816966211808164e-09,8.72993676936941e-08,BRbrULdown
0.32,1.6042029570291893e-08,5.182022261394219e-08,4.853546879584799e-07,BRbrULupup
0.32,1.8970537923546717e-09,6.528095849712863e-09,5.614969522958242e-08,BRbrULdowndown
0.32,7.444527299464183e-09,1.7920979110025026e-08,1.4140883593711906e-07,BRbrULobs
0.32,-0.011296899999999999,-0.7069270000000001,-1.09299,Significance
0.32,0.0,0.0,0.00307565,posSignificance
0.322,684.5513765660037,2200.591163746144,25863.676107735108,xsecBRbrUL
0.322,182.7788755041497,127.86991618999579,150.4078068130879,nevtUL
0.322,368.93221331206337,258.0990227410551,303.5875737991458,nevtULup
0.322,102.27770278555364,74.22906190680503,71.50349998164118,nevtULdown
0.322,555.4544923318555,388.57993614132585,457.06741364422834,nevtULupup
0.322,65.68953284660756,48.94945286633629,44.65143562654612,nevtULdowndown
0.322,235.57346306730682,121.54476795385337,108.6857953350396,nevtULobs
0.322,5.147002831323336e-09,1.6545798223655218e-08,1.9446373013334664e-07,BRbrUL
0.322,1.0389029592429372e-08,3.3396865183291694e-08,3.9251135478944715e-07,BRbrULup
0.322,2.8801119624271873e-09,9.604910343542538e-09,9.244757714803463e-08,BRbrULdown
0.322,1.5641445636524988e-08,5.028051482885248e-08,5.909469465910978e-07,BRbrULupup
0.322,1.8497991664366066e-09,6.333841410213476e-09,5.7730279509611186e-08,BRbrULdowndown
0.322,6.633683887416976e-09,1.5727352184366196e-08,1.4052093186643136e-07,BRbrULobs
0.322,0.5443819999999999,-0.108099,-0.555325,Significance
0.322,0.544404,0.00033313699999999995,0.0,posSignificance
0.324,576.0791803050993,2048.46682971503,18992.1783212348,xsecBRbrUL
0.324,161.6964905129447,125.53369665857322,118.45461283397213,nevtUL
0.324,326.3715295461068,253.38171006509674,239.09137820835525,nevtULup
0.324,92.21802185857072,73.53951313985577,65.3694414966715,nevtULdown
0.324,491.36152083971473,381.4785425002211,359.96300741201964,nevtULupup
0.324,60.6328094538495,49.03533555210226,42.106030558366314,nevtULdowndown
0.324,357.02988244151567,151.2639824716009,276.2652683518144,nevtULobs
0.324,4.3314224083090175e-09,1.5402006238458872e-08,1.4279833324236688e-07,BRbrUL
0.324,8.742632273746994e-09,3.1087961105361685e-08,2.882272752740095e-07,BRbrULup
0.324,2.4702775246452672e-09,9.022725135179334e-09,7.880357773650143e-08,BRbrULdown
0.324,1.316227887936477e-08,4.680444412791328e-08,4.339393482243887e-07,BRbrULupup
0.324,1.6241930094710975e-09,6.016253517432161e-09,5.075928103884254e-08,BRbrULdowndown
0.324,9.563888667820611e-09,1.8558911779824664e-08,3.3304080701938026e-07,BRbrULobs
0.324,0.74878,0.0963567,0.26048699999999997,Significance
0.324,0.748763,0.096326,0.260482,posSignificance
0.326,630.5064649528267,2063.9195908828838,17659.954903208665,xsecBRbrUL
0.326,185.5981749055156,133.03300795311458,117.59118719454877,nevtUL
0.326,374.61585557898735,268.5183201429761,237.35089973540363,nevtULup
0.326,104.35791681838856,77.25957516528936,65.21341723877697,nevtULdown
0.326,564.0024829274228,404.2674499035391,357.3456102218801,nevtULupup
0.326,67.42725452446197,51.44742421371039,42.26095966388289,nevtULdowndown
0.326,336.7943220455143,175.87638184963197,275.6287929538766,nevtULobs
0.326,4.740650112427268e-09,1.5518192412653258e-08,1.3278161581359898e-07,BRbrUL
0.326,9.568643111774408e-09,3.132244412431612e-08,2.6801188706035464e-07,BRbrULup
0.326,2.665566998973044e-09,9.012266741779992e-09,7.363768595485897e-08,BRbrULdown
0.326,1.4406059948920796e-08,4.715746994149588e-08,4.035075132854632e-07,BRbrULupup
0.326,1.7222638202384247e-09,6.001300281544622e-09,4.7720230094452485e-08,BRbrULdowndown
0.326,8.60258481250014e-09,2.051583720745276e-08,3.1123451821791176e-07,BRbrULobs
0.326,0.427683,-0.256151,0.38448499999999997,Significance
0.326,0.427684,0.0,0.384486,posSignificance
0.32799999999999996,616.2124061104884,2382.6845325997447,17733.560363805696,xsecBRbrUL
0.32799999999999996,189.8197830703904,161.14380016852252,125.55801177841052,nevtUL
0.32799999999999996,383.13108391035087,325.25864230852414,253.42849570889808,nevtULup
0.32799999999999996,107.23818881434731,86.49299785789533,69.2878560778699,nevtULdown
0.32799999999999996,576.8293313072483,489.6942730367683,381.5489766287994,nevtULupup
0.32799999999999996,69.69537403433078,57.28025015850775,44.63041491962274,nevtULdowndown
0.32799999999999996,290.8938232451617,246.75837693898757,226.63417552209071,nevtULobs
0.32799999999999996,4.6331759857931456e-09,1.791492129774244e-08,1.3333504032936615e-07,BRbrUL
0.32799999999999996,9.351573943829005e-09,3.616014374908605e-08,2.6912578669684537e-07,BRbrULup
0.32799999999999996,2.61750062684635e-09,9.615729850044081e-09,7.357952673527954e-08,BRbrULdown
0.32799999999999996,1.4079416604974231e-08,5.444102939259447e-08,4.051820147981749e-07,BRbrULupup
0.32799999999999996,1.7011447809788522e-09,6.3680462570170635e-09,4.739481048590059e-08,BRbrULdowndown
0.32799999999999996,7.100220295664608e-09,2.7432993995409994e-08,2.406718337224148e-07,BRbrULobs
0.32799999999999996,0.422871,0.318642,0.820521,Significance
0.32799999999999996,0.42274799999999996,0.318704,0.8205100000000001,posSignificance
0.33,1376.6933240153674,4869.410049555139,37209.320615212884,xsecBRbrUL
0.33,442.9124282404509,344.78296318734533,279.1391923049902,nevtUL
0.33,794.2349685386173,571.5452190193008,512.7973055437541,nevtULup
0.33,266.220794349042,226.88517845361343,170.08285954173817,nevtULdown
0.33,1345.7450355772105,991.6167889158687,848.1662967466615,nevtULupup
0.33,179.93120548300078,162.96241707867966,117.76249807844981,nevtULdowndown
0.33,352.60937012482634,307.0037447601825,289.4502218831468,nevtULobs
0.33,1.0351077624175696e-08,3.661210563575293e-08,2.797693279339316e-07,BRbrUL
0.33,1.8561655277631546e-08,6.069172832931964e-08,5.139549067031611e-07,BRbrULup
0.33,6.221708698543526e-09,2.40926757051412e-08,1.7046680874207972e-07,BRbrULdown
0.33,3.1450712234352645e-08,1.0529864437137718e-07,8.500809680561039e-07,BRbrULupup
0.33,4.2050792802656096e-09,1.7304791320272615e-08,1.1802833801722588e-07,BRbrULdowndown
0.33,8.240651488768575e-09,3.26003739564823e-08,2.9010363388204043e-07,BRbrULobs
0.33,-0.00886684,-0.966081,0.794334,Significance
0.33,0.00245221,0.0,0.794361,posSignificance
0.332,649.7992173943047,2786.2141634732025,26902.320561811157,xsecBRbrUL
0.332,217.94335415158255,206.12581437599815,213.15988717725136,nevtUL
0.332,439.90019919674484,389.3484273553673,413.68423815643814,nevtULup
0.332,114.024536126789,113.08886679924764,118.13422103141038,nevtULdown
0.332,662.2889894501848,626.334649111324,647.7335678978167,nevtULupup
0.332,74.91549706065177,66.02322266725609,66.61209240860893,nevtULdowndown
0.332,144.71964249001826,158.71537797268678,183.95100741340846,nevtULobs
0.332,4.885708401460938e-09,2.094897867273085e-08,2.0227308693091102e-07,BRbrUL
0.332,9.861388558446529e-09,3.9570259191556365e-08,3.925559774620438e-07,BRbrULup
0.332,2.556125816710497e-09,1.1493447659007051e-08,1.1210070467119324e-07,BRbrULdown
0.332,1.4846751774322669e-08,6.365564277306423e-08,6.146516120948982e-07,BRbrULupup
0.332,1.6794055263290103e-09,6.7100721360320884e-09,6.32099863480054e-08,BRbrULdowndown
0.332,3.244228189119898e-09,1.6130561221794224e-08,1.7455600397564823e-07,BRbrULobs
0.332,-0.020863099999999996,-0.657981,-0.193027,Significance
0.332,0.0,0.00064863,0.0,posSignificance
0.33399999999999996,503.4876514710691,1833.7333132040264,15175.287952241684,xsecBRbrUL
0.33399999999999996,175.75757902491412,141.48226787768817,126.63913746313459,nevtUL
0.33399999999999996,342.49825701132715,285.57003060122094,255.61141480000182,nevtULup
0.33399999999999996,101.56162187676928,83.25590434914908,70.91791697935537,nevtULdown
0.33399999999999996,534.0849068213944,429.9396305117609,384.8369704117952,nevtULupup
0.33399999999999996,66.60088282030564,55.81875436718914,46.498911532052134,nevtULdowndown
0.33399999999999996,201.70141704287673,176.72990586128793,192.8133013403415,nevtULobs
0.33399999999999996,3.7856214396320976e-09,1.3787468520331026e-08,1.1409990941535098e-07,BRbrUL
0.33399999999999996,7.377028927981038e-09,2.7828842909615338e-08,2.3030194186769549e-07,BRbrULup
0.33399999999999996,2.187523606967788e-09,8.113300539809949e-09,6.389594927259656e-08,BRbrULdown
0.33399999999999996,1.1503590827001435e-08,4.189768237563338e-08,3.467321741388705e-07,BRbrULupup
0.33399999999999996,1.434508436573507e-09,5.4395461016148736e-09,4.189480203356593e-08,BRbrULdowndown
0.33399999999999996,4.344422658743222e-09,1.7222356202051198e-08,1.7372181031643605e-07,BRbrULobs
0.33399999999999996,0.08626879999999999,0.48446999999999996,0.813528,Significance
0.33399999999999996,0.0864728,0.484491,0.8135060000000001,posSignificance
0.336,728.7034431480039,3032.674848701511,24969.197799163485,xsecBRbrUL
0.336,264.34399720074407,243.6148294054527,218.8975494168188,nevtUL
0.336,533.5564234222745,429.08592008068337,409.10872372010687,nevtULup
0.336,159.87524950700995,156.1563560648047,135.41972092247758,nevtULdown
0.336,803.2997873743531,740.1873043200798,665.1310447536157,nevtULupup
0.336,111.52392024881094,114.19463867982857,97.4782341373434,nevtULdowndown
0.336,288.938112753072,249.2457050931258,248.92822577475948,nevtULobs
0.336,5.478973256751909e-09,2.2802066531590307e-08,1.877383293170187e-07,BRbrUL
0.336,1.1058852880547317e-08,4.0161946304034776e-08,3.50873678142371e-07,BRbrULup
0.336,3.3136830256835537e-09,1.4616054486544674e-08,1.1614324705916276e-07,BRbrULdown
0.336,1.6649737080415858e-08,6.928067638630858e-08,5.704522113271895e-07,BRbrULupup
0.336,2.3115205300740905e-09,1.0688486226734134e-08,8.360258427046574e-08,BRbrULdowndown
0.336,5.98872760264818e-09,2.332910998939125e-08,2.1349425496680445e-07,BRbrULobs
0.336,0.276673,0.5031479999999999,0.658824,Significance
0.336,0.27668200000000004,0.5031399999999999,0.658824,posSignificance
0.33799999999999997,575.2161962150029,2558.3698179682683,23627.3593541964,xsecBRbrUL
0.33799999999999997,216.53352735746608,213.63596990908195,217.0956692098781,nevtUL
0.33799999999999997,437.07160212055396,412.9006106423852,428.24604417698725,nevtULup
0.33799999999999997,123.44804788836004,107.23476249583729,114.03992687935256,nevtULdown
0.33799999999999997,658.0236300986049,649.1744973628857,659.7070231469762,nevtULupup
0.33799999999999997,80.35191861752202,71.76969229114086,61.906792558983405,nevtULdowndown
0.33799999999999997,256.66899124302415,194.797025362573,188.30541785171485,nevtULobs
0.33799999999999997,4.3249338061278436e-09,1.92358632929945e-08,1.7764931845260448e-07,BRbrUL
0.33799999999999997,8.729852465706225e-09,3.7177726687556405e-08,3.504336044793108e-07,BRbrULup
0.33799999999999997,2.465690381201136e-09,9.65545845348288e-09,9.331883662274372e-08,BRbrULdown
0.33799999999999997,1.3143039222495223e-08,5.8451916547036634e-08,5.398380514314023e-07,BRbrULupup
0.33799999999999997,1.6049095650783605e-09,6.462170158331458e-09,5.065830905663113e-08,BRbrULdowndown
0.33799999999999997,5.126579753070332e-09,1.7539597621838228e-08,1.5409026473922826e-07,BRbrULobs
0.33799999999999997,0.327317,-0.15653,-0.49186899999999995,Significance
0.33799999999999997,0.327315,0.00192422,0.0,posSignificance
0.34,484.7854804704267,1756.6416914462354,13819.976882573694,xsecBRbrUL
0.34,189.12337475866585,152.26470408447457,132.8090216056337,nevtUL
0.34,367.0249733313754,288.8264827580593,268.066589319332,nevtULup
0.34,109.28408179811753,90.0077172014682,75.03108768171684,nevtULdown
0.34,574.6773273738296,462.6770871734477,403.58959016776566,nevtULupup
0.34,71.65918505915761,60.66780405547692,48.76513692200302,nevtULdowndown
0.34,477.86588534614935,298.22664910580414,199.4148440555813,nevtULobs
0.34,3.6450036125596003e-09,1.3207832266513046e-08,1.0390960062085485e-07,BRbrUL
0.34,7.073728223174879e-09,2.505355237336541e-08,2.0973494043709548e-07,BRbrULup
0.34,2.106248756705547e-09,7.807501013689934e-09,5.870422250610735e-08,BRbrULdown
0.34,1.1075843676154169e-08,4.0133801183204266e-08,3.1576795478243384e-07,BRbrULupup
0.34,1.3810983901223871e-09,5.262481444799402e-09,3.815377781212183e-08,BRbrULdowndown
0.34,9.209982005811755e-09,2.5868946992524515e-08,1.5602190689436213e-07,BRbrULobs
0.34,1.6503700000000001,1.1841700000000002,0.532184,Significance
0.34,1.6503700000000001,1.1841899999999999,0.532184,posSignificance
0.342,565.8661110476136,2982.5233415775288,24905.156077070747,xsecBRbrUL
0.342,228.4949251941006,267.99206493717,249.83718266432084,nevtUL
0.342,461.1924075960957,500.8655501311889,504.2803188812829,nevtULup
0.342,135.06676902202577,143.44884348636882,120.90926388737415,nevtULdown
0.342,694.3488416417791,814.3120677943175,759.2186547677647,nevtULupup
0.342,91.04340743526116,98.4021884760068,76.12352510123152,nevtULdowndown
0.342,514.1968229162188,343.13479106109145,205.43626771774464,nevtULobs
0.342,4.254632413891829e-09,2.2424987530658108e-08,1.8725681260955453e-07,BRbrUL
0.342,8.587517489643671e-09,4.191132942261335e-08,3.779658582778451e-07,BRbrULup
0.342,2.514976877637843e-09,1.2003484234592264e-08,9.062335369406392e-08,BRbrULdown
0.342,1.2928948359303132e-08,6.813984574742246e-08,5.690460637179948e-07,BRbrULupup
0.342,1.6952509208516266e-09,8.234079057830567e-09,5.705575336323121e-08,BRbrULdowndown
0.342,9.57447290368104e-09,2.8712765852541088e-08,1.5397764366769646e-07,BRbrULobs
0.342,0.648258,0.23097199999999998,-0.0148798,Significance
0.342,0.648259,0.23097199999999998,0.0,posSignificance
0.344,562.4804766619279,2921.0811396205377,23906.062868936675,xsecBRbrUL
0.344,234.8220692540657,271.74480356647257,249.89385922329697,nevtUL
0.344,473.9726973841645,518.7124781743822,504.3947168781255,nevtULup
0.344,141.92453645304937,143.1214286811336,116.64896158179786,nevtULdown
0.344,713.5822787422833,825.7353795500636,759.3908865404892,nevtULupup
0.344,98.14399813308964,96.59571974720384,72.23499030372294,nevtULdowndown
0.344,265.2659667127346,229.77691092408523,158.95934873148565,nevtULobs
0.344,4.229176516255098e-09,2.1963016087372462e-08,1.7974483360102766e-07,BRbrUL
0.344,8.536310950204633e-09,4.1923489808621245e-08,3.628034107612193e-07,BRbrULup
0.344,2.5560796672744363e-09,1.1567390431451447e-08,8.390381522147553e-08,BRbrULdown
0.344,1.2851711192475205e-08,6.673775979136405e-08,5.462182582781603e-07,BRbrULupup
0.344,1.7675863833171648e-09,7.807079726770942e-09,5.195752449728093e-08,BRbrULdowndown
0.344,4.777475134883558e-09,1.8571078176653952e-08,1.1433703003296892e-07,BRbrULobs
0.344,0.386831,-0.07536910000000001,-0.309234,Significance
0.344,0.386833,0.0,0.0,posSignificance
0.34600000000000003,453.32112990321997,1753.2809578681383,13293.143757000536,xsecBRbrUL
0.34600000000000003,195.45171345567337,168.67185399941494,144.55990790429183,nevtUL
0.34600000000000003,376.9728015405018,319.27407969304363,291.7819289811058,nevtULup
0.34600000000000003,113.46080405401399,99.70680564150305,81.66599198755196,nevtULdown
0.34600000000000003,593.9053953322261,512.5285445206755,439.29343994327246,nevtULupup
0.34600000000000003,74.81861714031348,67.20486385484246,53.08110413282411,nevtULdowndown
0.34600000000000003,188.95435459407767,149.6216799823788,114.82302937176851,nevtULobs
